Source,Target,Type,Label,Symptom_Occurence,Association_Strength,Weight
C0728899,C0017152,Directed,intoxication,8,0.8,9.760000000000002
C0019080,C0017152,Directed,haemorrhage,15,0.7666666666666667,8.933333333333334
C0744492,C0017152,Directed,guaiac positive,9,0.7333333333333333,9.146666666666668
C0030193,C0017152,Directed,pain,44,0.7,6.08
C0043096,C0017152,Directed,decreased body weight,27,0.6666666666666666,7.173333333333334
C0234233,C0017152,Directed,sore to touch,17,0.6333333333333333,7.706666666666667
C0012833,C0017152,Directed,dizziness,8,0.6,8.16
C0015967,C0004610,Directed,fever,39,0.9666666666666667,8.613333333333333
C0085593,C0004610,Directed,chill,26,0.9333333333333333,9.386666666666667
C0016382,C0004610,Directed,flushing,2,0.9,11.040000000000001
C0241526,C0004610,Directed,unresponsiveness,25,0.8666666666666667,8.933333333333334
C0085632,C0004610,Directed,indifferent mood,3,0.8333333333333334,10.42666666666667
C1313921,C0004610,Directed,urinoma,1,0.8,10.32
C0042963,C0004610,Directed,vomiting,26,0.7666666666666667,8.053333333333335
C0000731,C0004610,Directed,distended abdomen,7,0.7333333333333333,9.306666666666668
C0239981,C0004610,Directed,hypoalbuminemia,2,0.7,9.44
C0241157,C0004610,Directed,pustule,2,0.6666666666666666,9.173333333333334
C0242453,C0004610,Directed,prostatism,9,0.6333333333333333,8.346666666666668
C0011991,C0004610,Directed,diarrhea,30,0.6,6.4
C0232498,C0004610,Directed,abdominal tenderness,8,0.5666666666666667,7.893333333333334
C0008033,C0004610,Directed,pleuritic pain,13,0.5333333333333333,7.226666666666667
C0029053,C0004610,Directed,decreased translucency,8,0.5,7.359999999999999
C0030232,C0004610,Directed,pallor,2,0.4666666666666667,7.573333333333334
C0085619,C0035078,Directed,orthopnea,15,0.9666666666666667,10.533333333333335
C0028961,C0035078,Directed,oliguria,6,0.9333333333333333,10.986666666666666
C0232854,C0035078,Directed,slowing of urinary stream,2,0.9,11.040000000000001
C0277794,C0035078,Directed,extreme exhaustion,5,0.8666666666666667,10.533333333333335
C0241526,C0035078,Directed,unresponsiveness,25,0.8333333333333334,8.666666666666668
C0020649,C0035078,Directed,hypotension,19,0.8,8.88
C0014394,C0035078,Directed,enuresis,4,0.7666666666666667,9.813333333333334
C0392680,C0035078,Directed,shortness of breath,49,0.7333333333333333,5.946666666666667
C0019080,C0035078,Directed,haemorrhage,15,0.7,8.399999999999999
C0242453,C0035078,Directed,prostatism,9,0.6666666666666666,8.613333333333333
C0442739,C0035078,Directed,no status change,1,0.6333333333333333,8.986666666666668
C0425251,C0035078,Directed,bedridden,4,0.6,8.48
C0741453,C0035078,Directed,bedridden,4,0.5666666666666667,8.213333333333335
C0015672,C0035078,Directed,fatigue,12,0.5333333333333333,7.306666666666668
C1135120,C0002895,Directed,breakthrough pain,1,0.9666666666666667,11.653333333333332
C0004604,C0002895,Directed,pain back,2,0.9333333333333333,11.306666666666667
C0030193,C0002895,Directed,pain,44,0.9,7.6800000000000015
C0392680,C0002895,Directed,shortness of breath,49,0.8666666666666667,7.013333333333334
C1260880,C0002895,Directed,snuffle,5,0.8333333333333334,10.26666666666667
C0008031,C0002895,Directed,pain chest,21,0.8,8.72
C0000737,C0002895,Directed,pain abdominal,29,0.7666666666666667,7.813333333333334
C0019214,C0002895,Directed,hepatosplenomegaly,3,0.7333333333333333,9.626666666666667
C0457097,C0002895,Directed,green sputum,4,0.7,9.28
C0277797,C0002895,Directed,apyrexial,22,0.6666666666666666,7.573333333333334
C0018681,C0002895,Directed,headache,12,0.6333333333333333,8.106666666666667
C0085619,C0018801,Directed,orthopnea,15,0.9666666666666667,10.533333333333335
C0015672,C0018801,Directed,fatigue,12,0.9333333333333333,10.506666666666668
C0231807,C0018801,Directed,dyspnea on exertion,11,0.9,10.32
C0013404,C0018801,Directed,dyspnea,24,0.8666666666666667,9.013333333333334
C0392680,C0018801,Directed,shortness of breath,49,0.8333333333333334,6.746666666666668
C0232258,C0018801,Directed,pansystolic murmur,1,0.8,10.32
C0240100,C0018801,Directed,jugular venous distention,7,0.7666666666666667,9.573333333333334
C0694547,C0018801,Directed,systolic ejection murmur,3,0.7333333333333333,9.626666666666667
C0020649,C0018801,Directed,hypotension,19,0.7,8.08
C0002962,C0018801,Directed,angina pectoris,10,0.6666666666666666,8.533333333333333
C0086439,C0018801,Directed,hypokinesia,13,0.6333333333333333,8.026666666666667
C0010200,C0041912,Directed,cough,25,0.9666666666666667,9.733333333333334
C0242429,C0041912,Directed,throat sore,6,0.9333333333333333,10.986666666666666
C0043144,C0041912,Directed,wheezing,11,0.9,10.32
C0392680,C0041912,Directed,shortness of breath,49,0.8666666666666667,7.013333333333334
C0553668,C0041912,Directed,labored breathing,5,0.8333333333333334,10.26666666666667
C0015967,C0041912,Directed,fever,39,0.8,7.280000000000001
C0848340,C0041912,Directed,stuffy nose,2,0.7666666666666667,9.973333333333334
C0850149,C0041912,Directed,non-productive cough,11,0.7333333333333333,8.986666666666668
C1260880,C0041912,Directed,snuffle,5,0.7,9.2
C0085632,C0041912,Directed,indifferent mood,3,0.6666666666666666,9.093333333333334
C0231872,C0041912,Directed,egophony,4,0.6333333333333333,8.746666666666666
C0234866,C0041912,Directed,barking cough,1,0.6,8.72
C0521516,C0041912,Directed,polymyalgia,4,0.5666666666666667,8.213333333333335
C0008033,C0041912,Directed,pleuritic pain,13,0.5333333333333333,7.226666666666667
C0028081,C0041912,Directed,night sweat,18,0.5,6.5600000000000005
C0013404,C0041912,Directed,dyspnea,24,0.4666666666666667,5.8133333333333335
C0239134,C0041912,Directed,productive cough,11,0.43333333333333335,6.586666666666668
C0029053,C0041912,Directed,decreased translucency,8,0.4,6.560000000000001
C0035508,C0041912,Directed,rhonchus,8,0.36666666666666664,6.293333333333333
C0425488,C0041912,Directed,rapid shallow breathing,1,0.3333333333333333,6.586666666666668
C0277797,C0041912,Directed,apyrexial,22,0.3,4.640000000000001
C0237304,C0041912,Directed,noisy respiration,1,0.26666666666666666,6.053333333333334
C0264273,C0041912,Directed,nasal discharge present,1,0.23333333333333334,5.786666666666667
C0743482,C0041912,Directed,emphysematous change,4,0.2,5.28
C0871754,C0041912,Directed,frail,3,0.16666666666666666,5.093333333333333
C1511606,C0041912,Directed,cystic lesion,2,0.13333333333333333,4.906666666666667
C0436331,C0041912,Directed,symptom aggravating factors,4,0.1,4.48
C0578150,C0041912,Directed,hemodynamically stable,11,0.06666666666666667,3.653333333333334
C0003962,C0019158,Directed,ascites,12,0.9666666666666667,10.773333333333335
C0233308,C0019158,Directed,spontaneous rupture of membranes,8,0.9333333333333333,10.826666666666666
C0231835,C0019158,Directed,tachypnea,15,0.9,10.0
C0000737,C0019158,Directed,pain abdominal,29,0.8666666666666667,8.613333333333333
C0033774,C0019158,Directed,pruritus,10,0.8333333333333334,9.866666666666667
C0003123,C0019158,Directed,anorexia,8,0.8,9.760000000000002
C1096646,C0019158,Directed,transaminitis,8,0.7666666666666667,9.493333333333334
C0221151,C0019158,Directed,projectile vomiting,3,0.7333333333333333,9.626666666666667
C0085593,C0019158,Directed,chill,26,0.7,7.52
C0476273,C0019158,Directed,distress respiratory,14,0.6666666666666666,8.213333333333333
C0015967,C0019158,Directed,fever,39,0.6333333333333333,5.946666666666667
C0042963,C0019158,Directed,vomiting,26,0.6,6.719999999999999
C0392680,C0020542,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0271276,C0020542,Directed,Stahli's line,3,0.9333333333333333,11.226666666666667
C0581911,C0020542,Directed,heavy legs,2,0.9,11.040000000000001
C0238844,C0020542,Directed,breath sounds decreased,7,0.8666666666666667,10.373333333333335
C0151315,C0020542,Directed,neck stiffness,4,0.8333333333333334,10.346666666666668
C0231807,C0020542,Directed,dyspnea on exertion,11,0.8,9.520000000000001
C0010520,C0020542,Directed,cyanosis,5,0.7666666666666667,9.733333333333334
C0020649,C0020542,Directed,hypotension,19,0.7333333333333333,8.346666666666668
C0238705,C0020542,Directed,left atrial hypertrophy,4,0.7,9.28
C0030554,C0011168,Directed,paresthesia,5,0.9666666666666667,11.333333333333336
C0231690,C0011168,Directed,titubation,1,0.9333333333333333,11.386666666666667
C0013362,C0011168,Directed,dysarthria,6,0.9,10.72
C0221150,C0011168,Directed,painful swallowing,5,0.8666666666666667,10.533333333333335
C0019825,C0011168,Directed,hoarseness,4,0.8333333333333334,10.346666666666668
C0038450,C0011168,Directed,stridor,2,0.8,10.24
C0037763,C0011168,Directed,spasm,4,0.7666666666666667,9.813333333333334
C0004093,C0011168,Directed,asthenia,24,0.7333333333333333,7.946666666666666
C0234979,C0011168,Directed,dysdiadochokinesia,1,0.7,9.52
C0004134,C0011168,Directed,ataxia,4,0.6666666666666666,9.013333333333334
C1321756,C0011168,Directed,achalasia,3,0.6333333333333333,8.826666666666668
C0043096,C0011168,Directed,decreased body weight,27,0.6,6.640000000000001
C0427008,C0011168,Directed,stiffness,4,0.5666666666666667,8.213333333333335
C0221198,C0011168,Directed,lesion,21,0.5333333333333333,6.586666666666668
C0748706,C0011168,Directed,side pain,2,0.5,7.84
C0600142,C0018099,Directed,hot flush,2,0.9666666666666667,11.573333333333334
C0030193,C0018099,Directed,pain,44,0.9333333333333333,7.946666666666667
C0332575,C0018099,Directed,redness,7,0.9,10.64
C0038999,C0018099,Directed,swelling,14,0.8666666666666667,9.813333333333334
C0041834,C0018099,Directed,erythema,8,0.8333333333333334,10.026666666666667
C0743482,C0018099,Directed,emphysematous change,4,0.8,10.080000000000002
C0234233,C0018099,Directed,sore to touch,17,0.7666666666666667,8.773333333333333
C0086439,C0018099,Directed,hypokinesia,13,0.7333333333333333,8.826666666666668
C0003962,C0018099,Directed,ascites,12,0.7,8.64
C0376405,C0018099,Directed,patient non compliance,15,0.6666666666666666,8.133333333333333
C0013491,C0040034,Directed,ecchymosis,5,0.9666666666666667,11.333333333333336
C0085702,C0040034,Directed,monocytosis,1,0.9333333333333333,11.386666666666667
C0032781,C0040034,Directed,posterior rhinorrhea,1,0.9,11.120000000000001
C0019080,C0040034,Directed,haemorrhage,15,0.8666666666666667,9.733333333333334
C0231835,C0040034,Directed,tachypnea,15,0.8333333333333334,9.466666666666669
C0015967,C0040034,Directed,fever,39,0.8,7.280000000000001
C0033774,C0040034,Directed,pruritus,10,0.7666666666666667,9.333333333333334
C0020649,C0040034,Directed,hypotension,19,0.7333333333333333,8.346666666666668
C0015672,C0040034,Directed,fatigue,12,0.7,8.64
C0241526,C0020615,Directed,unresponsiveness,25,0.9666666666666667,9.733333333333334
C0020672,C0020615,Directed,"hypothermia, natural",4,0.9333333333333333,11.146666666666667
C0542044,C0020615,Directed,incoherent,1,0.9,11.120000000000001
C0151878,C0020615,Directed,qt interval prolonged,4,0.8666666666666667,10.613333333333335
C0311395,C0020615,Directed,lameness,1,0.8333333333333334,10.58666666666667
C1456822,C0020615,Directed,claudication,1,0.8,10.32
C0041657,C0020615,Directed,unconscious state,7,0.7666666666666667,9.573333333333334
C0392162,C0020615,Directed,clammy skin,2,0.7333333333333333,9.706666666666667
C0032617,C0020615,Directed,polyuria,4,0.7,9.28
C0476273,C0020615,Directed,distress respiratory,14,0.6666666666666666,8.213333333333333
C0020649,C0020615,Directed,hypotension,19,0.6333333333333333,7.546666666666667
C0264576,C0032290,Directed,mediastinal shift,2,0.9666666666666667,11.573333333333334
C0015967,C0032290,Directed,fever,39,0.9333333333333333,8.346666666666668
C0009024,C0032290,Directed,clonus,5,0.9,10.8
C0856054,C0032290,Directed,mental status changes,9,0.8666666666666667,10.213333333333335
C0029053,C0032290,Directed,decreased translucency,8,0.8333333333333334,10.026666666666667
C0241526,C0032290,Directed,unresponsiveness,25,0.8,8.4
C0277794,C0032290,Directed,extreme exhaustion,5,0.7666666666666667,9.733333333333334
C0085628,C0032290,Directed,stupor,3,0.7333333333333333,9.626666666666667
C0036572,C0032290,Directed,seizure,10,0.7,8.8
C1096646,C0032290,Directed,transaminitis,8,0.6666666666666666,8.693333333333333
C0018991,C0032290,Directed,hemiplegia,10,0.6333333333333333,8.266666666666667
C0010200,C0032290,Directed,cough,25,0.6,6.799999999999999
C0232517,C0032290,Directed,gurgle,6,0.5666666666666667,8.053333333333335
C0030193,C0032290,Directed,pain,44,0.5333333333333333,4.746666666666667
C0011991,C0032290,Directed,diarrhea,30,0.5,5.6000000000000005
C0000737,C0032290,Directed,pain abdominal,29,0.4666666666666667,5.413333333333333
C0015967,C0009319,Directed,fever,39,0.9666666666666667,8.613333333333333
C0205400,C0009319,Directed,thicken,16,0.9333333333333333,10.186666666666667
C0457097,C0009319,Directed,green sputum,4,0.9,10.88
C0042963,C0009319,Directed,vomiting,26,0.8666666666666667,8.853333333333333
C0027498,C0009319,Directed,nausea and vomiting,4,0.8333333333333334,10.346666666666668
C0541798,C0009319,Directed,awakening early,2,0.8,10.24
C0030193,C0009319,Directed,pain,44,0.7666666666666667,6.613333333333334
C0027497,C0009319,Directed,nausea,24,0.7333333333333333,7.946666666666666
C0085593,C0009319,Directed,chill,26,0.7,7.52
C0232726,C0009319,Directed,tenesmus,3,0.6666666666666666,9.093333333333334
C0150045,C0009319,Directed,urge incontinence,5,0.6333333333333333,8.666666666666668
C0000737,C0009319,Directed,pain abdominal,29,0.6,6.48
C0578150,C0009319,Directed,hemodynamically stable,11,0.5666666666666667,7.653333333333334
C1167754,C1510475,Directed,fecaluria,1,0.9666666666666667,11.653333333333332
C0009806,C1510475,Directed,constipation,10,0.9333333333333333,10.666666666666668
C0549483,C1510475,Directed,abscess bacterial,7,0.9,10.64
C0744740,C1510475,Directed,heme positive,3,0.8666666666666667,10.693333333333332
C0220870,C1510475,Directed,lightheadedness,5,0.8333333333333334,10.26666666666667
C0011991,C1510475,Directed,diarrhea,30,0.8,8.000000000000002
C0019080,C1510475,Directed,haemorrhage,15,0.7666666666666667,8.933333333333334
C0030193,C1510475,Directed,pain,44,0.7333333333333333,6.346666666666668
C0221151,C1510475,Directed,projectile vomiting,3,0.7,9.36
C0232894,C1510475,Directed,pneumatouria,1,0.6666666666666666,9.253333333333334
C1511606,C1510475,Directed,cystic lesion,2,0.6333333333333333,8.906666666666666
C0003123,C1510475,Directed,anorexia,8,0.6,8.16
C0027497,C1510475,Directed,nausea,24,0.5666666666666667,6.613333333333333
C0424000,C1510475,Directed,feeling suicidal,16,0.5333333333333333,6.986666666666668
C0150041,C1510475,Directed,feeling hopeless,12,0.5,7.040000000000001
C0233762,C0038663,Directed,hallucinations auditory,15,0.9666666666666667,10.533333333333335
C0917801,C0038663,Directed,sleeplessness,11,0.9333333333333333,10.58666666666667
C0438696,C0038663,Directed,suicidal,14,0.9,10.08
C0424230,C0038663,Directed,motor retardation,6,0.8666666666666667,10.453333333333335
C0424109,C0038663,Directed,weepiness,8,0.8333333333333334,10.026666666666667
C0235198,C0038663,Directed,unable to concentrate,3,0.8,10.16
C0234544,C0038663,Directed,todd paralysis,1,0.7666666666666667,10.053333333333335
C0233481,C0038663,Directed,worry,12,0.7333333333333333,8.906666666666666
C0015672,C0038663,Directed,fatigue,12,0.7,8.64
C0040822,C0038663,Directed,tremor,15,0.6666666666666666,8.133333333333333
C0740880,C0038663,Directed,alcoholic withdrawal symptoms,1,0.6333333333333333,8.986666666666668
C0085631,C0038663,Directed,agitation,21,0.6,7.119999999999999
C0241526,C0038663,Directed,unresponsiveness,25,0.5666666666666667,6.533333333333333
C0312422,C0038663,Directed,blackout,13,0.5333333333333333,7.226666666666667
C0424092,C0038663,Directed,withdraw,4,0.5,7.68
C1299586,C0038663,Directed,difficulty,12,0.4666666666666667,6.773333333333333
C0022107,C0038663,Directed,irritable mood,14,0.43333333333333335,6.346666666666668
C0234215,C0038663,Directed,sensory discomfort,4,0.4,6.880000000000002
C0013144,C0038663,Directed,drowsiness,12,0.36666666666666664,5.973333333333334
C0016579,C0038663,Directed,formication,4,0.3333333333333333,6.346666666666668
C0041657,C0038663,Directed,unconscious state,7,0.3,5.840000000000001
C0015967,C0038663,Directed,fever,39,0.26666666666666666,3.0133333333333336
C0010200,C0038663,Directed,cough,25,0.23333333333333334,3.866666666666667
C0457096,C0032305,Directed,yellow sputum,6,0.9666666666666667,11.253333333333336
C0006625,C0032305,Directed,cachexia,4,0.9333333333333333,11.146666666666667
C0085593,C0032305,Directed,chill,26,0.9,9.120000000000001
C0043096,C0032305,Directed,decreased body weight,27,0.8666666666666667,8.773333333333333
C0239134,C0032305,Directed,productive cough,11,0.8333333333333334,9.786666666666669
C0231528,C0032305,Directed,myalgia,7,0.8,9.840000000000002
C0011991,C0032305,Directed,diarrhea,30,0.7666666666666667,7.733333333333334
C0151315,C0032305,Directed,neck stiffness,4,0.7333333333333333,9.546666666666667
C0239133,C0032305,Directed,hacking cough,2,0.7,9.44
C1384606,C0032305,Directed,dyspareunia,1,0.6666666666666666,9.253333333333334
C0020621,C0032305,Directed,hypokalemia,2,0.6333333333333333,8.906666666666666
C0231807,C0032305,Directed,dyspnea on exertion,11,0.6,7.92
C0149758,C0032305,Directed,poor dentition,3,0.5666666666666667,8.293333333333333
C1096646,C0032305,Directed,transaminitis,8,0.5333333333333333,7.626666666666667
C0850149,C0032305,Directed,non-productive cough,11,0.5,7.120000000000001
C0018681,C0032305,Directed,headache,12,0.4666666666666667,6.773333333333333
C0857516,C0032305,Directed,floppy,1,0.43333333333333335,7.386666666666667
C0233308,C0032305,Directed,spontaneous rupture of membranes,8,0.4,6.560000000000001
C0233467,C0019163,Directed,inappropriate affect,1,0.9666666666666667,11.653333333333332
C0231835,C0019163,Directed,tachypnea,15,0.9333333333333333,10.266666666666666
C0457096,C0019163,Directed,yellow sputum,6,0.9,10.72
C0221151,C0019163,Directed,projectile vomiting,3,0.8666666666666667,10.693333333333332
C0576456,C0019163,Directed,poor feeding,1,0.8333333333333334,10.58666666666667
C0000737,C0019163,Directed,pain abdominal,29,0.8,8.080000000000002
C0232498,C0019163,Directed,abdominal tenderness,8,0.7666666666666667,9.493333333333334
C0558195,C0019163,Directed,wheelchair bound,3,0.7333333333333333,9.626666666666667
C0859032,C0019163,Directed,moan,3,0.7,9.36
C1321756,C0030567,Directed,achalasia,3,0.9666666666666667,11.493333333333332
C0085639,C0030567,Directed,fall,9,0.9333333333333333,10.746666666666666
C0427008,C0030567,Directed,stiffness,4,0.9,10.88
C0424092,C0030567,Directed,withdraw,4,0.8666666666666667,10.613333333333335
C0085631,C0030567,Directed,agitation,21,0.8333333333333334,8.986666666666668
C0018991,C0030567,Directed,hemiplegia,10,0.8,9.600000000000001
C1299586,C0030567,Directed,difficulty,12,0.7666666666666667,9.173333333333334
C0241526,C0030567,Directed,unresponsiveness,25,0.7333333333333333,7.866666666666666
C0039070,C0030567,Directed,syncope,15,0.7,8.399999999999999
C0427055,C0030567,Directed,facial paresis,10,0.6666666666666666,8.533333333333333
C0149746,C0030567,Directed,orthostasis,6,0.6333333333333333,8.586666666666666
C0233481,C0030567,Directed,worry,12,0.6,7.84
C0013144,C0030567,Directed,drowsiness,12,0.5666666666666667,7.573333333333334
C0234450,C0030567,Directed,sleepy,12,0.5333333333333333,7.306666666666668
C0018965,C0030567,Directed,hematuria,8,0.5,7.359999999999999
C0040822,C0030567,Directed,tremor,15,0.4666666666666667,6.533333333333333
C0028081,C0030567,Directed,night sweat,18,0.43333333333333335,6.026666666666667
C0577559,C0030567,Directed,mass of body structure,20,0.4,5.6000000000000005
C0221198,C0024299,Directed,lesion,21,0.9666666666666667,10.053333333333335
C0015967,C0024299,Directed,fever,39,0.9333333333333333,8.346666666666668
C0221232,C0024299,Directed,welt,1,0.9,11.120000000000001
C1096646,C0024299,Directed,transaminitis,8,0.8666666666666667,10.293333333333335
C0043096,C0024299,Directed,decreased body weight,27,0.8333333333333334,8.506666666666668
C0004134,C0024299,Directed,ataxia,4,0.8,10.080000000000002
C0040264,C0024299,Directed,tinnitus,1,0.7666666666666667,10.053333333333335
C0020303,C0024299,Directed,hydropneumothorax,2,0.7333333333333333,9.706666666666667
C0429562,C0024299,Directed,superimposition,2,0.7,9.44
C0019079,C0024299,Directed,haemoptysis,6,0.6666666666666666,8.853333333333333
C0015672,C0024299,Directed,fatigue,12,0.6333333333333333,8.106666666666667
C0557875,C0024299,Directed,tired,3,0.6,8.56
C0085602,C0024299,Directed,polydypsia,5,0.5666666666666667,8.133333333333335
C0241705,C0024299,Directed,difficulty passing urine,3,0.5333333333333333,8.026666666666667
C0234233,C0020456,Directed,sore to touch,17,0.9666666666666667,10.373333333333335
C0033774,C0020456,Directed,pruritus,10,0.9333333333333333,10.666666666666668
C0235129,C0020456,Directed,feeling strange,2,0.9,11.040000000000001
C0241157,C0020456,Directed,pustule,2,0.8666666666666667,10.773333333333333
C0332601,C0020456,Directed,cushingoid facies,7,0.8333333333333334,10.10666666666667
C0878661,C0020456,Directed,cushingoid habitus,7,0.8,9.840000000000002
C0043096,C0020456,Directed,decreased body weight,27,0.7666666666666667,7.9733333333333345
C0344315,C0020456,Directed,mood depressed,8,0.7333333333333333,9.226666666666667
C0239301,C0020456,Directed,estrogen use,3,0.7,9.36
C0043144,C0020456,Directed,wheezing,11,0.6666666666666666,8.453333333333333
C0003962,C0020456,Directed,ascites,12,0.6333333333333333,8.106666666666667
C0036572,C0020456,Directed,seizure,10,0.6,8.0
C0242143,C0085584,Directed,uncoordination,2,0.9666666666666667,11.573333333333334
C0232766,C0085584,Directed,asterixis,4,0.9333333333333333,11.146666666666667
C0019080,C0085584,Directed,haemorrhage,15,0.9,10.0
C0013144,C0085584,Directed,drowsiness,12,0.8666666666666667,9.973333333333334
C0234450,C0085584,Directed,sleepy,12,0.8333333333333334,9.706666666666667
C0424530,C0085584,Directed,absences finding,3,0.8,10.16
C0872410,C0085584,Directed,posturing,2,0.7666666666666667,9.973333333333334
C0236018,C0085584,Directed,aura,4,0.7333333333333333,9.546666666666667
C0270844,C0085584,Directed,tonic seizures,1,0.7,9.52
C0742985,C0085584,Directed,debilitation,4,0.6666666666666666,9.013333333333334
C0239110,C0085584,Directed,consciousness clear,7,0.6333333333333333,8.506666666666668
C0241526,C0085584,Directed,unresponsiveness,25,0.6,6.799999999999999
C0205400,C0085584,Directed,thicken,16,0.5666666666666667,7.253333333333334
C0086439,C0085584,Directed,hypokinesia,13,0.5333333333333333,7.226666666666667
C0392680,C0040961,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0030193,C0040961,Directed,pain,44,0.9333333333333333,7.946666666666667
C0042963,C0040961,Directed,vomiting,26,0.9,9.120000000000001
C0027497,C0040961,Directed,nausea,24,0.8666666666666667,9.013333333333334
C0428977,C0040961,Directed,bradycardia,11,0.8333333333333334,9.786666666666669
C0000737,C0040961,Directed,pain abdominal,29,0.8,8.080000000000002
C0015967,C0040961,Directed,fever,39,0.7666666666666667,7.013333333333334
C0008767,C0040961,Directed,cicatrisation,4,0.7333333333333333,9.546666666666667
C0264576,C0040961,Directed,mediastinal shift,2,0.7,9.44
C0338656,C0040961,Directed,impaired cognition,2,0.6666666666666666,9.173333333333334
C0013132,C0002395,Directed,drool,1,0.9666666666666667,11.653333333333332
C0085631,C0002395,Directed,agitation,21,0.9333333333333333,9.786666666666667
C0028084,C0002395,Directed,nightmare,7,0.9,10.64
C0035508,C0002395,Directed,rhonchus,8,0.8666666666666667,10.293333333333335
C0239110,C0002395,Directed,consciousness clear,7,0.8333333333333334,10.10666666666667
C0235231,C0002395,Directed,pin-point pupils,1,0.8,10.32
C0425251,C0002395,Directed,bedridden,4,0.7666666666666667,9.813333333333334
C0741453,C0002395,Directed,bedridden,4,0.7333333333333333,9.546666666666667
C0871754,C0002395,Directed,frail,3,0.7,9.36
C0234379,C0002395,Directed,tremor resting,1,0.6666666666666666,9.253333333333334
C0020461,C0002395,Directed,hyperkalemia,9,0.6333333333333333,8.346666666666668
C0427055,C0002395,Directed,facial paresis,10,0.6,8.0
C0541992,C0002395,Directed,groggy,2,0.5666666666666667,8.373333333333333
C0231530,C0002395,Directed,muscle twitch,7,0.5333333333333333,7.706666666666667
C0558195,C0002395,Directed,wheelchair bound,3,0.5,7.76
C0040822,C0002395,Directed,tremor,15,0.4666666666666667,6.533333333333333
C0010200,C0002395,Directed,cough,25,0.43333333333333335,5.466666666666667
C0015967,C0002395,Directed,fever,39,0.4,4.080000000000001
C0011991,C0006840,Directed,diarrhea,30,0.9666666666666667,9.333333333333334
C0011991,C0006849,Directed,diarrhea,30,0.9666666666666667,9.333333333333334
C0242429,C0006840,Directed,throat sore,6,0.9666666666666667,11.253333333333336
C0242429,C0006849,Directed,throat sore,6,0.9666666666666667,11.253333333333336
C0043096,C0006840,Directed,decreased body weight,27,0.9666666666666667,9.573333333333334
C0043096,C0006849,Directed,decreased body weight,27,0.9666666666666667,9.573333333333334
C0085593,C0006840,Directed,chill,26,0.9666666666666667,9.653333333333334
C0085593,C0006849,Directed,chill,26,0.9666666666666667,9.653333333333334
C0018681,C0006840,Directed,headache,12,0.9666666666666667,10.773333333333335
C0018681,C0006849,Directed,headache,12,0.9666666666666667,10.773333333333335
C0232498,C0006840,Directed,abdominal tenderness,8,0.9666666666666667,11.093333333333335
C0232498,C0006849,Directed,abdominal tenderness,8,0.9666666666666667,11.093333333333335
C0376405,C0006840,Directed,patient non compliance,15,0.9666666666666667,10.533333333333335
C0376405,C0006849,Directed,patient non compliance,15,0.9666666666666667,10.533333333333335
C0085636,C0006840,Directed,photophobia,4,0.9666666666666667,11.413333333333336
C0085636,C0006849,Directed,photophobia,4,0.9666666666666667,11.413333333333336
C0028081,C0006840,Directed,night sweat,18,0.9666666666666667,10.293333333333335
C0028081,C0006849,Directed,night sweat,18,0.9666666666666667,10.293333333333335
C0221150,C0006840,Directed,painful swallowing,5,0.9666666666666667,11.333333333333336
C0221150,C0006849,Directed,painful swallowing,5,0.9666666666666667,11.333333333333336
C0149758,C0006840,Directed,poor dentition,3,0.9666666666666667,11.493333333333332
C0149758,C0006849,Directed,poor dentition,3,0.9666666666666667,11.493333333333332
C1096646,C0006840,Directed,transaminitis,8,0.9666666666666667,11.093333333333335
C1096646,C0006849,Directed,transaminitis,8,0.9666666666666667,11.093333333333335
C0850149,C0006840,Directed,non-productive cough,11,0.9666666666666667,10.853333333333335
C0850149,C0006849,Directed,non-productive cough,11,0.9666666666666667,10.853333333333335
C0559546,C0006840,Directed,adverse reaction,2,0.9666666666666667,11.573333333333334
C0879626,C0006840,Directed,adverse effect,2,0.9333333333333333,11.306666666666667
C0559546,C0006849,Directed,adverse reaction,2,0.9666666666666667,11.573333333333334
C0879626,C0006849,Directed,adverse effect,2,0.9333333333333333,11.306666666666667
C1291077,C0006840,Directed,abdominal bloating,2,0.9666666666666667,11.573333333333334
C1291077,C0006849,Directed,abdominal bloating,2,0.9666666666666667,11.573333333333334
C0004093,C0442874,Directed,asthenia,24,0.9666666666666667,9.813333333333334
C0028643,C0442874,Directed,numbness,6,0.9333333333333333,10.986666666666666
C0027498,C0442874,Directed,nausea and vomiting,4,0.9,10.88
C0541798,C0442874,Directed,awakening early,2,0.8666666666666667,10.773333333333333
C0020303,C0442874,Directed,hydropneumothorax,2,0.8333333333333334,10.506666666666668
C0429562,C0442874,Directed,superimposition,2,0.8,10.24
C0231230,C0442874,Directed,fatigability,3,0.7666666666666667,9.893333333333334
C0232726,C0442874,Directed,tenesmus,3,0.7333333333333333,9.626666666666667
C0030193,C0442874,Directed,pain,44,0.7,6.08
C0232854,C0442874,Directed,slowing of urinary stream,2,0.6666666666666666,9.173333333333334
C0392680,C0022658,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0020461,C0022658,Directed,hyperkalemia,9,0.9333333333333333,10.746666666666666
C0008031,C0022658,Directed,pain chest,21,0.9,9.520000000000001
C0015967,C0022658,Directed,fever,39,0.8666666666666667,7.8133333333333335
