Source,Target,Type,Id,Label,Weight
C0038868,C0497327,Directed,C0038868_C0497327,Edge from Progressive supranuclear palsy to Dementia,1
C0038868,C0233565,Directed,C0038868_C0233565,Edge from Progressive supranuclear palsy to Hypokinesia,1
C0038868,C0339693,Directed,C0038868_C0339693,Edge from Progressive supranuclear palsy to Ophthalmoparesis,1
C0376358,C0030794,Directed,C0376358_C0030794,Edge from Prostate cancer to Pelvic pain,1
C0242666,C0034152,Directed,C0242666_C0034152,Edge from Protein S deficiency to Purpura fulminans,1
C0524702,C0008031,Directed,C0524702_C0008031,Edge from Pulmonary embolism to Chest pain,1
C0524702,C0019079,Directed,C0524702_C0019079,Edge from Pulmonary embolism to Hemoptysis,1
C0524702,C0085619,Directed,C0524702_C0085619,Edge from Pulmonary embolism to Shortness of breath,1
C0034072,C0010520,Directed,C0034072_C0010520,Edge from Pulmonary heart disease to Cyanosis,1
C0020542,C0008031,Directed,C0020542_C0008031,Edge from Pulmonary hypertension to Chest pain,1
C0020542,C0086525,Directed,C0020542_C0086525,Edge from Pulmonary hypertension to Fatigue,1
C1956257,C0220870,Directed,C1956257_C0220870,Edge from Pulmonary valve stenosis to Dizziness,1
C1956257,C0010520,Directed,C1956257_C0010520,Edge from Pulmonary valve stenosis to Cyanosis,1
C0034091,C0086525,Directed,C0034091_C0086525,Edge from Pulmonary venoocclusive disease to Fatigue,1
C0393912,C0020651,Directed,C0393912_C0020651,Edge from Dysautonomia to Orthostatic hypotension,1
C0034186,C0027497,Directed,C0034186_C0027497,Edge from Pyelonephritis to Nausea,1
C0034186,C0015967,Directed,C0034186_C0015967,Edge from Pyelonephritis to Fever,1
C0034186,C0013428,Directed,C0034186_C0013428,Edge from Pyelonephritis to Dysuria,1
C0034341,C0085605,Directed,C0034341_C0085605,Edge from Pyruvate carboxylase deficiency to Liver failure,1
C0034341,C0001125,Directed,C0034341_C0001125,Edge from Pyruvate carboxylase deficiency to Lactic acidosis,1
C0034494,C0233407,Directed,C0034494_C0233407,Edge from Rabies to Confusion,1
C0034494,C0013132,Directed,C0034494_C0013132,Edge from Rabies to Drooling,1
C0034494,C0234544,Directed,C0034494_C0234544,Edge from Rabies to Paralysis,1
C0034494,C0544668,Directed,C0034494_C0544668,Edge from Rabies to Hallucination,1
C0034494,C0541798,Directed,C0034494_C0541798,Edge from Rabies to Insomnia,1
C0034494,C0860634,Directed,C0034494_C0860634,Edge from Rabies to Coma,1
C0034494,C0015967,Directed,C0034494_C0015967,Edge from Rabies to Fever,1
C0271708,C0271708,Directed,C0271708_C0271708,Edge from Hypoglycemia to Hypoglycemia,1
C0022667,C0750949,Directed,C0022667_C0750949,Edge from Renal papillary necrosis to Back pain,1
C0002064,C0917812,Directed,C0002064_C0917812,Edge from Respiratory alkalosis to Tetany,1
C0751485,C0233407,Directed,C0751485_C0233407,Edge from Reye syndrome to Confusion,1
C0751485,C0042963,Directed,C0751485_C0042963,Edge from Reye syndrome to Vomiting,1
C0751485,C3495874,Directed,C0751485_C3495874,Edge from Reye syndrome to Seizure,1
C0035410,C0233407,Directed,C0035410_C0233407,Edge from Rhabdomyolysis to Confusion,1
C0035410,C0042963,Directed,C0035410_C0042963,Edge from Rhabdomyolysis to Vomiting,1
C0035410,C0003811,Directed,C0035410_C0003811,Edge from Rhabdomyolysis to Arrhythmia,1
C0035410,C0151786,Directed,C0035410_C0151786,Edge from Rhabdomyolysis to Muscle weakness,1
C0035410,C0231528,Directed,C0035410_C0231528,Edge from Rhabdomyolysis to Myalgia,1
C0035436,C0393584,Directed,C0035436_C0393584,Edge from Rheumatic fever to Chorea,1
C0035436,C0003862,Directed,C0035436_C0003862,Edge from Rheumatic fever to Arthralgia,1
C0035436,C0015967,Directed,C0035436_C0015967,Edge from Rheumatic fever to Fever,1
C0035613,C0231528,Directed,C0035613_C0231528,Edge from Rift Valley fever to Myalgia,1
C0035613,C0877781,Directed,C0035613_C0877781,Edge from Rift Valley fever to Headache,1
C0035613,C0015967,Directed,C0035613_C0015967,Edge from Rift Valley fever to Fever,1
C0035793,C0015230,Directed,C0035793_C0015230,Edge from Rocky Mountain spotted fever to Rash,1
C0035793,C0877781,Directed,C0035793_C0877781,Edge from Rocky Mountain spotted fever to Headache,1
C0035793,C0015967,Directed,C0035793_C0015967,Edge from Rocky Mountain spotted fever to Fever,1
C4551647,C3495874,Directed,C4551647_C3495874,Edge from Romano–Ward syndrome to Seizure,1
C0406486,C1138421,Directed,C0406486_C1138421,Edge from Rosacea to Telangiectasia,1
C0406486,C0041834,Directed,C0406486_C0041834,Edge from Rosacea to Erythema,1
C0406486,C0013604,Directed,C0406486_C0013604,Edge from Rosacea to Edema,1
C0035869,C0042963,Directed,C0035869_C0042963,Edge from Rotaviral gastroenteritis to Vomiting,1
C0035869,C0000737,Directed,C0035869_C0000737,Edge from Rotaviral gastroenteritis to Abdominal pain,1
C0035869,C0011991,Directed,C0035869_C0011991,Edge from Rotaviral gastroenteritis to Diarrhea,1
C0035869,C0015967,Directed,C0035869_C0015967,Edge from Rotaviral gastroenteritis to Fever,1
C0220991,C0242183,Directed,C0220991_C0242183,Edge from Rotor syndrome to Jaundice,1
C0035920,C0024228,Directed,C0035920_C0024228,Edge from Rubella to Lymphadenopathy,1
C0035920,C0015967,Directed,C0035920_C0015967,Edge from Rubella to Fever,1
C0026706,C0497327,Directed,C0026706_C0497327,Edge from Sanfilippo syndrome to Dementia,1
C0024710,C0033774,Directed,C0024710_C0033774,Edge from Scabies to Itch,1
C0036310,C3178789,Directed,C0036310_C3178789,Edge from Scheuermann's disease to Chronic pain,1
C0036323,C0000737,Directed,C0036323_C0000737,Edge from Schistosomiasis to Abdominal pain,1
C0036323,C0011991,Directed,C0036323_C0011991,Edge from Schistosomiasis to Diarrhea,1
C0036323,C0018965,Directed,C0036323_C0018965,Edge from Schistosomiasis to Hematuria,1
C0033958,C0011253,Directed,C0033958_C0011253,Edge from Schizoaffective disorder to Delusion,1
C0033958,C0086132,Directed,C0033958_C0086132,Edge from Schizoaffective disorder to Depression (mood),1
C0033958,C0005586,Directed,C0033958_C0005586,Edge from Schizoaffective disorder to Bipolar disorder,1
C0033958,C0544668,Directed,C0033958_C0544668,Edge from Schizoaffective disorder to Hallucination,1
C0036396,C0458257,Directed,C0036396_C0458257,Edge from Sciatica to Pain,1
C0544679,C0220870,Directed,C0544679_C0220870,Edge from Scintillating scotoma to Dizziness,1
C0544679,C0027497,Directed,C0544679_C0027497,Edge from Scintillating scotoma to Nausea,1
C0036474,C0031051,Directed,C0036474_C0031051,Edge from Scurvy to Periodontal disease,1
C0036690,C0003460,Directed,C0036690_C0003460,Edge from Sepsis to Anuria,1
C0036690,C0233407,Directed,C0036690_C0233407,Edge from Sepsis to Confusion,1
C0036690,C0080203,Directed,C0036690_C0080203,Edge from Sepsis to Tachycardia,1
C0036690,C0458257,Directed,C0036690_C0458257,Edge from Sepsis to Pain,1
C0036690,C0020649,Directed,C0036690_C0020649,Edge from Sepsis to Hypotension,1
C0036690,C0020578,Directed,C0036690_C0020578,Edge from Sepsis to Hyperventilation,1
C0036690,C0015967,Directed,C0036690_C0015967,Edge from Sepsis to Fever,1
C0036690,C0028961,Directed,C0036690_C0028961,Edge from Sepsis to Oliguria,1
C0036830,C0015230,Directed,C0036830_C0015230,Edge from Serum sickness to Rash,1
C0036830,C0003862,Directed,C0036830_C0003862,Edge from Serum sickness to Arthralgia,1
C0036830,C0024228,Directed,C0036830_C0024228,Edge from Serum sickness to Lymphadenopathy,1
C0036830,C0015967,Directed,C0036830_C0015967,Edge from Serum sickness to Fever,1
C1257869,C0000737,Directed,C1257869_C0000737,Edge from Shigellosis to Abdominal pain,1
C1257869,C0011991,Directed,C1257869_C0011991,Edge from Shigellosis to Diarrhea,1
C1257869,C0015967,Directed,C1257869_C0015967,Edge from Shigellosis to Fever,1
C0036992,C0162429,Directed,C0036992_C0162429,Edge from Short bowel syndrome to Malnutrition,1
C0036992,C0011991,Directed,C0036992_C0011991,Edge from Short bowel syndrome to Diarrhea,1
C0037199,C0458257,Directed,C0037199_C0458257,Edge from Sinusitis to Pain,1
C0037199,C0015967,Directed,C0037199_C0015967,Edge from Sinusitis to Fever,1
C0007114,C1138421,Directed,C0007114_C1138421,Edge from Skin cancer to Telangiectasia,1
C0007114,C0027962,Directed,C0007114_C0027962,Edge from Skin cancer to Melanocytic nevus,1
C0037315,C0003578,Directed,C0037315_C0003578,Edge from Sleep apnea to Apnea,1
C0037315,C0037384,Directed,C0037315_C0037384,Edge from Sleep apnea to Snoring,1
C0021841,C0018932,Directed,C0021841_C0018932,Edge from Small intestine cancer to Gastrointestinal bleeding,1
C0037379,C0013604,Directed,C0037379_C0013604,Edge from Snakebite to Edema,1
C0037650,C0151786,Directed,C0037650_C0151786,Edge from Somatization disorder to Muscle weakness,1
C0037650,C0877781,Directed,C0037650_C0877781,Edge from Somatization disorder to Headache,1
C0037650,C0086525,Directed,C0037650_C0086525,Edge from Somatization disorder to Fatigue,1
C0026847,C0026846,Directed,C0026847_C0026846,Edge from Spinal muscular atrophies to Muscle atrophy,1
C0752120,C0750937,Directed,C0752120_C0750937,Edge from Spinocerebellar ataxia type 1 to Ataxia,1
C0752120,C0454596,Directed,C0752120_C0454596,Edge from Spinocerebellar ataxia type 1 to Dysarthria,1
C0752120,C0011168,Directed,C0752120_C0011168,Edge from Spinocerebellar ataxia type 1 to Dysphagia,1
C0080194,C0458257,Directed,C0080194_C0458257,Edge from Sprain to Pain,1
C0080194,C0009938,Directed,C0080194_C0009938,Edge from Sprain to Bruise,1
C0080194,C0013604,Directed,C0080194_C0013604,Edge from Sprain to Edema,1
C0014518,C0005758,Directed,C0014518_C0005758,Edge from Stevens–Johnson syndrome to Blister,1
C0014518,C0015967,Directed,C0014518_C0015967,Edge from Stevens–Johnson syndrome to Fever,1
C0595939,C0032961,Directed,C0595939_C0032961,Edge from Stillbirth to Pregnancy,1
C0024623,C0027497,Directed,C0024623_C0027497,Edge from Stomach cancer to Nausea,1
C0024623,C0242183,Directed,C0024623_C0242183,Edge from Stomach cancer to Jaundice,1
C0024623,C0000737,Directed,C0024623_C0000737,Edge from Stomach cancer to Abdominal pain,1
C0024623,C0003123,Directed,C0024623_C0003123,Edge from Stomach cancer to Anorexia (symptom),1
C0024623,C0018834,Directed,C0024623_C0018834,Edge from Stomach cancer to Heartburn,1
C0024623,C0011168,Directed,C0024623_C0011168,Edge from Stomach cancer to Dysphagia,1
C0751956,C0220870,Directed,C0751956_C0220870,Edge from Stroke to Dizziness,1
C0751956,C0454573,Directed,C0751956_C0454573,Edge from Stroke to Expressive aphasia,1
C0751956,C0454575,Directed,C0751956_C0454575,Edge from Stroke to Receptive aphasia,1
C0751956,C0392550,Directed,C0751956_C0392550,Edge from Stroke to Hemiparesis,1
C0085810,C0015230,Directed,C0085810_C0015230,Edge from Strongyloidiasis to Rash,1
C0085810,C0000737,Directed,C0085810_C0000737,Edge from Strongyloidiasis to Abdominal pain,1
C0085810,C0011991,Directed,C0085810_C0011991,Edge from Strongyloidiasis to Diarrhea,1
C0014122,C0151786,Directed,C0014122_C0151786,Edge from Subacute bacterial endocarditis to Muscle weakness,1
C0795688,C0042963,Directed,C0795688_C0042963,Edge from Subarachnoid hemorrhage to Vomiting,1
C0038732,C1257861,Directed,C0038732_C1257861,Edge from Sulfhemoglobinemia to Constipation,1
C0038732,C0042029,Directed,C0038732_C0042029,Edge from Sulfhemoglobinemia to Urinary tract infection,1
C0038732,C0010520,Directed,C0038732_C0010520,Edge from Sulfhemoglobinemia to Cyanosis,1
C0242843,C0151786,Directed,C0242843_C0151786,Edge from Sweating sickness to Muscle weakness,1
C0242843,C0458257,Directed,C0242843_C0458257,Edge from Sweating sickness to Pain,1
C0242843,C0085593,Directed,C0242843_C0085593,Edge from Sweating sickness to Chills,1
C0029077,C0085636,Directed,C0029077_C0085636,Edge from Sympathetic ophthalmia to Photophobia,1
C0021141,C0042963,Directed,C0021141_C0042963,Edge from Syndrome of inappropriate antidiuretic hormone secretion to Vomiting,1
C0021141,C0027497,Directed,C0021141_C0027497,Edge from Syndrome of inappropriate antidiuretic hormone secretion to Nausea,1
C0021141,C3495874,Directed,C0021141_C3495874,Edge from Syndrome of inappropriate antidiuretic hormone secretion to Seizure,1
C0021141,C0000737,Directed,C0021141_C0000737,Edge from Syndrome of inappropriate antidiuretic hormone secretion to Abdominal pain,1
C0021141,C0860634,Directed,C0021141_C0860634,Edge from Syndrome of inappropriate antidiuretic hormone secretion to Coma,1
C0021141,C0003123,Directed,C0021141_C0003123,Edge from Syndrome of inappropriate antidiuretic hormone secretion to Anorexia (symptom),1
C0039128,C0037299,Directed,C0039128_C0037299,Edge from Syphilis to Ulcer (dermatology),1
C0079772,C0015230,Directed,C0079772_C0015230,Edge from T-cell lymphoma to Rash,1
C0079772,C0015967,Directed,C0079772_C0015967,Edge from T-cell lymphoma to Fever,1
C5392955,C0000737,Directed,C5392955_C0000737,Edge from Taeniasis to Abdominal pain,1
C1848922,C0234544,Directed,C1848922_C0234544,Edge from Tay–Sachs disease to Paralysis,1
C1848922,C1384666,Directed,C1848922_C1384666,Edge from Tay–Sachs disease to Hearing loss,1
C1848922,C3495874,Directed,C1848922_C3495874,Edge from Tay–Sachs disease to Seizure,1
C1568272,C0458257,Directed,C1568272_C0458257,Edge from Tendinopathy to Pain,1
C1720811,C0013604,Directed,C1720811_C0013604,Edge from Testicular cancer to Edema,1
C0039614,C0235229,Directed,C0039614_C0235229,Edge from Tetanus to Spasm,1
C0039614,C0038990,Directed,C0039614_C0038990,Edge from Tetanus to Perspiration,1
C0039614,C3495874,Directed,C0039614_C3495874,Edge from Tetanus to Seizure,1
C0039614,C0877781,Directed,C0039614_C0877781,Edge from Tetanus to Headache,1
C0039614,C0015967,Directed,C0039614_C0015967,Edge from Tetanus to Fever,1
C0039730,C0242183,Directed,C0039730_C0242183,Edge from Thalassemia to Jaundice,1
C0039730,C0038002,Directed,C0039730_C0038002,Edge from Thalassemia to Splenomegaly,1
C0039730,C0030232,Directed,C0039730_C0030232,Edge from Thalassemia to Pallor,1
C0039730,C0086525,Directed,C0039730_C0086525,Edge from Thalassemia to Fatigue,1
C0005122,C0458257,Directed,C0005122_C0458257,Edge from Thiamine deficiency to Pain,1
C0005122,C0013604,Directed,C0005122_C0013604,Edge from Thiamine deficiency to Edema,1
C0005122,C0085619,Directed,C0005122_C0085619,Edge from Thiamine deficiency to Shortness of breath,1
C1956395,C0010520,Directed,C1956395_C0010520,Edge from Thoracic outlet syndrome to Cyanosis,1
C1956395,C0013604,Directed,C1956395_C0013604,Edge from Thoracic outlet syndrome to Edema,1
C0040425,C0031350,Directed,C0040425_C0031350,Edge from Tonsillitis to Pharyngitis,1
C0040425,C0024228,Directed,C0040425_C0024228,Edge from Tonsillitis to Lymphadenopathy,1
C0040425,C0015967,Directed,C0040425_C0015967,Edge from Tonsillitis to Fever,1
C0025162,C0015967,Directed,C0025162_C0015967,Edge from Toxic megacolon to Fever,1
C0036981,C0015230,Directed,C0036981_C0015230,Edge from Toxic shock syndrome to Rash,1
C0036981,C0020649,Directed,C0036981_C0020649,Edge from Toxic shock syndrome to Hypotension,1
C0036981,C0015967,Directed,C0036981_C0015967,Edge from Toxic shock syndrome to Fever,1
C0040558,C0032961,Directed,C0040558_C0032961,Edge from Toxoplasmosis to Pregnancy,1
C0162534,C0497327,Directed,C0162534_C0497327,Edge from Transmissible spongiform encephalopathy to Dementia,1
C0162534,C0541798,Directed,C0162534_C0541798,Edge from Transmissible spongiform encephalopathy to Insomnia,1
C0040830,C0015967,Directed,C0040830_C0015967,Edge from Trench fever to Fever,1
C2713585,C0009763,Directed,C2713585_C0009763,Edge from Trichinosis to Conjunctivitis,1
C2713585,C0042963,Directed,C2713585_C0042963,Edge from Trichinosis to Vomiting,1
C2713585,C0015230,Directed,C2713585_C0015230,Edge from Trichinosis to Rash,1
C2713585,C0000737,Directed,C2713585_C0000737,Edge from Trichinosis to Abdominal pain,1
C2713585,C0231528,Directed,C2713585_C0231528,Edge from Trichinosis to Myalgia,1
C2713585,C0011991,Directed,C2713585_C0011991,Edge from Trichinosis to Diarrhea,1
C2713585,C0015967,Directed,C2713585_C0015967,Edge from Trichinosis to Fever,1
C2713585,C0013604,Directed,C2713585_C0013604,Edge from Trichinosis to Edema,1
C0040922,C0227791,Directed,C0040922_C0227791,Edge from Trichomoniasis to Vaginal discharge,1
C0040954,C0000737,Directed,C0040954_C0000737,Edge from Trichuriasis to Abdominal pain,1
C0040954,C0011991,Directed,C0040954_C0011991,Edge from Trichuriasis to Diarrhea,1
C0040961,C0003962,Directed,C0040961_C0003962,Edge from Tricuspid regurgitation to Ascites,1
C0041022,C0010520,Directed,C0041022_C0010520,Edge from Trilogy of Fallot to Cyanosis,1
C0038054,C0011991,Directed,C0038054_C0011991,Edge from Tropical sprue to Diarrhea,1
C0041296,C0019079,Directed,C0041296_C0019079,Edge from Tuberculosis to Hemoptysis,1
C0041296,C0015967,Directed,C0041296_C0015967,Edge from Tuberculosis to Fever,1
C0751568,C0015967,Directed,C0751568_C0015967,Edge from Tuberculous meningitis to Fever,1
C0041351,C0024228,Directed,C0041351_C0024228,Edge from Tularemia to Lymphadenopathy,1
C0041351,C0037299,Directed,C0041351_C0037299,Edge from Tularemia to Ulcer (dermatology),1
C0041351,C0015967,Directed,C0041351_C0015967,Edge from Tularemia to Fever,1
C0342302,C0151786,Directed,C0342302_C0151786,Edge from Type 1 diabetes to Muscle weakness,1
C0342302,C0020505,Directed,C0342302_C0020505,Edge from Type 1 diabetes to Polyphagia,1
C0342302,C0032617,Directed,C0342302_C0032617,Edge from Type 1 diabetes to Polyuria,1
C0342302,C0086525,Directed,C0342302_C0086525,Edge from Type 1 diabetes to Fatigue,1
C0011860,C0020505,Directed,C0011860_C0020505,Edge from Type 2 diabetes to Polyphagia,1
C0011860,C0032617,Directed,C0011860_C0032617,Edge from Type 2 diabetes to Polyuria,1
C0041466,C1257861,Directed,C0041466_C1257861,Edge from Typhoid fever to Constipation,1
C0041466,C0877781,Directed,C0041466_C0877781,Edge from Typhoid fever to Headache,1
C0041466,C0011991,Directed,C0041466_C0011991,Edge from Typhoid fever to Diarrhea,1
C0009324,C0002871,Directed,C0009324_C0002871,Edge from Ulcerative colitis to Anemia,1
C0009324,C0000737,Directed,C0009324_C0000737,Edge from Ulcerative colitis to Abdominal pain,1
C0009324,C0011991,Directed,C0009324_C0011991,Edge from Ulcerative colitis to Diarrhea,1
C0009324,C0015967,Directed,C0009324_C0015967,Edge from Ulcerative colitis to Fever,1
C0009324,C0086525,Directed,C0009324_C0086525,Edge from Ulcerative colitis to Fatigue,1
C0700101,C0018965,Directed,C0700101_C0018965,Edge from Urethral cancer to Hematuria,1
C0080274,C0042029,Directed,C0080274_C0042029,Edge from Urinary retention to Urinary tract infection,1
C0080274,C0042024,Directed,C0080274_C0042024,Edge from Urinary retention to Urinary incontinence,1
C0205990,C1257861,Directed,C0205990_C1257861,Edge from Uterine prolapse to Constipation,1
C0205990,C0042024,Directed,C0205990_C0042024,Edge from Uterine prolapse to Urinary incontinence,1
C0042164,C0085636,Directed,C0042164_C0085636,Edge from Uveitis to Photophobia,1
C0006852,C0227791,Directed,C0006852_C0227791,Edge from Vaginal yeast infection to Vaginal discharge,1
C0006852,C0013428,Directed,C0006852_C0013428,Edge from Vaginal yeast infection to Dysuria,1
C0042267,C0227791,Directed,C0042267_C0227791,Edge from Vaginitis to Vaginal discharge,1
C0042267,C0033774,Directed,C0042267_C0033774,Edge from Vaginitis to Itch,1
C0042384,C0034150,Directed,C0042384_C0034150,Edge from Vasculitis to Purpura,1
C0042384,C0231528,Directed,C0042384_C0231528,Edge from Vasculitis to Myalgia,1
C0042384,C0015967,Directed,C0042384_C0015967,Edge from Vasculitis to Fever,1
C0042510,C0018790,Directed,C0042510_C0018790,Edge from Ventricular fibrillation to Cardiac arrest,1
C0338586,C0234482,Directed,C0338586_C0234482,Edge from Vertebral artery dissection to Aphasia,1
C0338586,C0750937,Directed,C0338586_C0750937,Edge from Vertebral artery dissection to Ataxia,1
C0338586,C0877781,Directed,C0338586_C0877781,Edge from Vertebral artery dissection to Headache,1
C0338586,C0011168,Directed,C0338586_C0011168,Edge from Vertebral artery dissection to Dysphagia,1
C0155503,C0042963,Directed,C0155503_C0042963,Edge from Vertigo to Vomiting,1
C0027859,C0751557,Directed,C0027859_C0751557,Edge from Vestibular schwannoma to Tinnitus,1
C0042880,C0009938,Directed,C0042880_C0009938,Edge from Vitamin K deficiency to Bruise,1
C0042880,C0034150,Directed,C0042880_C0034150,Edge from Vitamin K deficiency to Purpura,1
C0042961,C1257861,Directed,C0042961_C1257861,Edge from Volvulus to Constipation,1
C0042961,C0000737,Directed,C0042961_C0000737,Edge from Volvulus to Abdominal pain,1
C0042963,C0027497,Directed,C0042963_C0027497,Edge from Vomiting to Nausea,1
C0751583,C0042963,Directed,C0751583_C0042963,Edge from West Nile fever to Vomiting,1
C0751583,C0011991,Directed,C0751583_C0011991,Edge from West Nile fever to Diarrhea,1
C0751583,C0015967,Directed,C0751583_C0015967,Edge from West Nile fever to Fever,1
C0175702,C0917816,Directed,C0175702_C0917816,Edge from Williams syndrome to Intellectual disability,1
C0549463,C0042384,Directed,C0549463_C0042384,Edge from X-linked lymphoproliferative disease to Vasculitis,1
C0549463,C0017152,Directed,C0549463_C0017152,Edge from X-linked lymphoproliferative disease to Gastritis,1
C0549463,C0178416,Directed,C0549463_C0178416,Edge from X-linked lymphoproliferative disease to Aplastic anemia,1
C0549463,C4721532,Directed,C0549463_C4721532,Edge from X-linked lymphoproliferative disease to Non-Hodgkin lymphoma,1
C0549463,C0013374,Directed,C0549463_C0013374,Edge from X-linked lymphoproliferative disease to Dysgammaglobulinemia,1
C0043379,C0917816,Directed,C0043379_C0917816,Edge from XYY syndrome to Intellectual disability,1
C0043379,C0001144,Directed,C0043379_C0001144,Edge from XYY syndrome to Acne,1
C0043346,C0025209,Directed,C0043346_C0025209,Edge from Xeroderma pigmentosum to Freckle,1
C0043346,C0038814,Directed,C0043346_C0038814,Edge from Xeroderma pigmentosum to Sunburn,1
C0043395,C0242183,Directed,C0043395_C0242183,Edge from Yellow fever to Jaundice,1
C0043395,C0085593,Directed,C0043395_C0085593,Edge from Yellow fever to Chills,1
C0043395,C0231528,Directed,C0043395_C0231528,Edge from Yellow fever to Myalgia,1
C0043395,C0877781,Directed,C0043395_C0877781,Edge from Yellow fever to Headache,1
C0043395,C0015967,Directed,C0043395_C0015967,Edge from Yellow fever to Fever,1
