Id,Label,condition
C0038002,Splenomegaly,disease
C0032584,Polyps,disease
C0003962,Ascites,disease
C0008625,Chromosome Aberrations,disease
C0026499,Monosomy,disease
C1449861,"Micronuclei, Chromosome-Defective",disease
C0036868,Sex Chromosome Aberrations,disease
C0004044,Asphyxia,disease
C0038644,Sudden Infant Death,disease
C0013142,Drowning,disease
C0012634,Disease,disease
C0001314,Acute Disease,disease
C0008679,Chronic Disease,disease
C0010340,Critical Illness,disease
C0012655,Disease Susceptibility,disease
C0012675,Diseases in Twins,disease
C2745965,Emergencies,disease
C0282631,Facies,disease
C0020732,Iatrogenic Disease,disease
C0920627,Rare Diseases,disease
C0013990,Emphysema,disease
C0038536,Subcutaneous Emphysema,disease
C0015378,Extravasation of Diagnostic and Therapeutic Materials,disease
C2004491,Cicatrix,disease
C0001511,Tissue Adhesions,disease
C0031022,Retroperitoneal Fibrosis,disease
C0018193,"Granuloma, Foreign-Body",disease
C0018199,"Granuloma, Plasma Cell",disease
C0399496,"Granulomatosis, Orofacial",disease
C0015544,Failure to Thrive,disease
C0019080,Hemorrhage,disease
C0079027,"Blood Loss, Surgical",disease
C0032788,Postoperative Hemorrhage,disease
C0036982,"Shock, Hemorrhagic",disease
C0020433,Hyperbilirubinemia,disease
C0022354,"Jaundice, Obstructive",symptom
C0740394,Hyperuricemia,disease
C0546884,Hypovolemia,disease
C0001349,Acute-Phase Reaction,disease
C0016549,Foreign-Body Reaction,disease
C0036749,Serositis,disease
C0242966,Systemic Inflammatory Response Syndrome,disease
C0021890,Intraoperative Complications,disease
C0021308,Infarction,disease
C0023869,Lithiasis,disease
C0024525,Malacoplakia,disease
C0033046,Premenstrual Syndrome,disease
C0015668,Fat Necrosis,disease
C0017086,Gangrene,disease
C0029396,"Ossification, Heterotopic",disease
C0030201,"Pain, Postoperative",symptom
C0520904,Postoperative Nausea and Vomiting,symptom
C0038940,Surgical Wound Dehiscence,disease
C0035361,Retropneumoperitoneum,disease
C0036974,Shock,disease
C0026766,Multiple Organ Failure,disease
C0036986,"Shock, Traumatic",disease
C0041582,Ulcer,disease
C0085257,Yin Deficiency,disease
C0001828,Agricultural Workers' Diseases,disease
C0282550,Persian Gulf Syndrome,disease
C0001969,Alcoholic Intoxication,disease
C0236733,Amphetamine-Related Disorders,disease
C0009171,Cocaine-Related Disorders,disease
C0006868,Marijuana Abuse,disease
C0019337,Heroin Dependence,disease
C0026552,Morphine Dependence,disease
C0005658,Bites and Stings,disease
C0021564,Insect Bites and Stings,disease
C0037379,Snake Bites,disease
C0040198,Tick Toxicoses,disease
C0006635,Cadmium Poisoning,disease
C0699828,Serotonin Syndrome,disease
C0014714,Ergotism,disease
C0679360,Foodborne Diseases,disease
C0017107,Gas Poisoning,disease
C0032087,Plant Poisoning,disease
C0086182,"Substance Abuse, Intravenous",disease
C0848377,Abdominal Injuries,disease
C0002694,"Amputation, Traumatic",disease
C0034628,Radius Fractures,disease
C0037937,Spinal Injuries,disease
C0080179,Spinal Fractures,disease
C0004760,Barotrauma,disease
C0005700,Blast Injuries,disease
C0011119,Decompression Sickness,disease
C0006435,"Burns, Chemical",disease
C0006436,"Burns, Electric",disease
C0006437,"Burns, Inhalation",disease
C0037367,Smoke Inhalation Injury,disease
C0009938,Contusions,disease
C0023702,Lightning Injuries,disease
C1532195,Foreign Bodies,disease
C0016548,Foreign-Body Migration,disease
C0332712,"Fractures, Bone",disease
C0015802,Femoral Fractures,disease
C0524598,"Fractures, Closed",disease
C0016662,"Fractures, Open",disease
C0016663,"Fractures, Spontaneous",disease
C0035522,Rib Fractures,disease
C1399682,Heat Stress Disorders,disease
C0018839,Heat Exhaustion,disease
C0018843,Heat Stroke,disease
C0038819,Sunstroke,disease
C0023220,Leg Injuries,disease
C0406185,Foot Injuries,disease
C0026771,Multiple Trauma,disease
C0036601,Self Mutilation,disease
C0035127,Cumulative Trauma Disorders,disease
C0039504,Tendon Injuries,disease
C0039980,Thoracic Injuries,disease
C0007172,Heart Injuries,disease
C0043253,"Wounds, Nonpenetrating",disease
C0043254,"Wounds, Penetrating",disease
C0043252,"Wounds, Gunshot",disease
C0043255,"Wounds, Stab",disease
C0085178,Needlestick Injuries,disease
C0015405,"Eye Infections, Fungal",disease
C0276908,Pneumocystis Infections,disease
C0341038,Odontogenic Cysts,disease
C1260325,"Dendritic Cell Sarcoma, Follicular",disease
C0023492,"Leukemia, T-Cell",disease
C0024223,Lymphangiomyoma,disease
C0751674,Lymphangioleiomyomatosis,disease
C0392788,"Lymphoma, Extranodal NK-T-Cell",disease
C0206622,Adenomyoma,disease
C0334463,"Histiocytoma, Malignant Fibrous",disease
C0019522,"Adenoma, Sweat Gland",disease
C0206673,Syringoma,disease
C0010631,Cystadenocarcinoma,disease
C0027668,"Neoplasms, Vascular Tissue",disease
C0015807,Femoral Neoplasms,disease
C0038987,Sweat Gland Neoplasms,disease
C0032966,"Pregnancy Complications, Neoplastic",disease
C0020492,Hyperostosis,disease
C0949690,Spondylarthritis,disease
C0031900,Pierre Robin Syndrome,disease
C0029410,"Osteoarthritis, Hip",disease
C0023892,"Liver Cirrhosis, Biliary",disease
C0017154,"Gastritis, Atrophic",disease
C0018926,Hematemesis,symptom
C0025162,"Megacolon, Toxic",disease
C2718067,"Fatty Liver, Alcoholic",disease
C0019065,Hemoperitoneum,disease
C0026644,"Mouth, Edentulous",disease
C0017677,"Glossitis, Benign Migratory",disease
C3489529,Anodontia,disease
C0011389,Dental Plaque,disease
C0040456,"Tooth, Impacted",disease
C0034091,Pulmonary Veno-Occlusive Disease,disease
C0014591,Epistaxis,disease
C0042594,Vestibular Diseases,disease
C0028064,Niemann-Pick Diseases,disease
C0036489,Sea-Blue Histiocyte Syndrome,disease
C0268486,Tyrosinemias,disease
C0750989,Carotid Artery Thrombosis,disease
C0042376,Vascular Headaches,disease
C0020258,"Hydrocephalus, Normal Pressure",disease
C0751215,Hyperesthesia,symptom
C0393886,Ulnar Nerve Compression Syndromes,disease
C0155223,Dacryocystitis,disease
C0035309,Retinal Diseases,disease
C0005690,Urinary Bladder Fistula,disease
C0022680,Polycystic Kidney Diseases,disease
C0035091,"Renal Tubular Transport, Inborn Errors",disease
C0005683,Urinary Bladder Calculi,disease
C0020224,Polyhydramnios,disease
C0041207,"Truncus Arteriosus, Persistent",disease
C1956257,Pulmonary Valve Stenosis,disease
C0002963,"Angina Pectoris, Variant",symptom
C0042512,Ventricular Outflow Obstruction,disease
C0003490,Aortic Arch Syndromes,disease
C2347126,Microscopic Polyangiitis,disease
C0034902,"Red-Cell Aplasia, Pure",disease
C0042880,Vitamin K Deficiency,disease
C0206369,Splenosis,disease
C1138434,"Genetic Diseases, X-Linked",disease
C0023646,Lichen Planus,disease
C0020503,"Hyperparathyroidism, Secondary",disease
C0018023,"Goiter, Nodular",disease
C0021897,"Goiter, Substernal",disease
C0009946,Conversion Disorder,disease
C1623038,Fibrosis,disease
C0333458,Retrograde Degeneration,disease
C0018571,Hand Injuries,disease
C0043246,Lacerations,disease
C0013363,Primary Dysautonomias,disease
C0338395,"Meningitis, Escherichia coli",disease
C0003511,"Syphilis, Cardiovascular",disease
C0012517,Dipetalonema Infections,disease
C0023441,"Leukemia, Experimental",disease
C0205969,Thymoma,disease
C0008487,Chordoma,disease
C0001080,Achondroplasia,disease
C0023221,Leg Length Inequality,disease
C3179196,Myofascial Pain Syndromes,disease
C0431362,Holoprosencephaly,disease
C0015732,Fecal Incontinence,disease
C0020192,Hyaline Membrane Disease,disease
C3203358,Hypoventilation,symptom
C0013446,"Ear Deformities, Acquired",disease
C1148522,"Hearing Loss, Noise-Induced",symptom
C0014072,"Encephalomyelitis, Autoimmune, Experimental",disease
C0027814,"Neuritis, Autoimmune, Experimental",disease
C0238015,Autonomic Dysreflexia,disease
C0338591,"Amnesia, Transient Global",symptom
C0270726,Alexander Disease,disease
C0751202,Homocystinuria,disease
C0043121,Wernicke Encephalopathy,disease
C0749098,"Hematoma, Subdural, Acute",disease
C0085541,"Epilepsy, Frontal Lobe",disease
C0278193,"Epilepsy, Reflex",disease
C0877792,"Sleep Disorders, Circadian Rhythm",disease
C0796147,Acrocallosal Syndrome,disease
C0021645,Insulin Coma,disease
C0026825,Muscle Hypotonia,symptom
C0271131,Pupil Disorders,symptom
C0752257,Somatosensory Disorders,symptom
C1956395,Thoracic Outlet Syndrome,disease
C0751793,"Trauma, Nervous System",disease
C0015408,Eye Injuries,disease
C0017612,"Glaucoma, Open-Angle",disease
C1561643,"Renal Insufficiency, Chronic",disease
C0151526,Premature Birth,disease
C0032964,"Pregnancy Complications, Hematologic",disease
C1383860,Cardiomegaly,disease
C2936490,Out-of-Hospital Cardiac Arrest,disease
C0010073,Coronary Vasospasm,disease
C1277187,"Ventricular Dysfunction, Left",disease
C0178824,Hyperemia,disease
C2909036,Fetofetal Transfusion,disease
C0019088,Vitamin K Deficiency Bleeding,disease
C0036415,Sclerema Neonatorum,disease
C0002514,"Amino Acid Metabolism, Inborn Errors",disease
C0025534,"Metal Metabolism, Inborn Errors",disease
C0020941,Immersion Foot,disease
C0001125,"Acidosis, Lactic",disease
C0030783,Pellagra,disease
C0022806,Kwashiorkor,disease
C0342257,Diabetes Complications,disease
C0034013,"Puberty, Precocious",disease
C0242992,Multiple Chemical Sensitivity,disease
C0577620,Nut Hypersensitivity,disease
C0376297,Death,disease
C0036984,"Shock, Surgical",disease
C0392622,Carbon Tetrachloride Poisoning,disease
C0008775,Ciguatera Poisoning,disease
C0004601,Back Injuries,disease
C0005660,"Bites, Human",disease
C0027516,Near Drowning,disease
C1556061,Electric Injuries,disease
C5690870,Hip Fractures,disease
C0476171,"Fractures, Comminuted",disease
C4704922,"Fractures, Stress",disease
C0016736,Frostbite,disease
C0008058,Chilblains,disease
C0016124,Finger Injuries,disease
C0085111,Ankle Injuries,disease
C0010392,Crush Syndrome,disease
C0009770,"Conjunctivitis, Inclusion",disease
C0040592,Trachoma,disease
C0022576,"Keratoconjunctivitis, Infectious",disease
C0006015,Bordetella Infections,disease
C1258223,Flavobacteriaceae Infections,disease
C0017575,"Gingivitis, Necrotizing Ulcerative",disease
C0036969,"Pasteurellosis, Pneumonic",disease
C0023351,"Leprosy, Tuberculoid",disease
C0041306,"Tuberculosis, Avian",disease
C0037118,Silicotuberculosis,disease
C0085389,Bacillaceae Infections,disease
C0014736,Erysipelothrix Infections,disease
C0039007,Swine Erysipelas,disease
C0036917,"Sexually Transmitted Diseases, Bacterial",disease
C0037974,Spirochaetales Infections,disease
C0010043,Corneal Ulcer,disease
C0006846,"Candidiasis, Cutaneous",disease
C0085412,Encephalitozoonosis,disease
C0153064,"Encephalomyelitis, Western Equine",disease
C0080040,Postpoliomyelitis Syndrome,disease
C0033839,Pseudorabies,disease
C0206602,Circoviridae Infections,disease
C0024793,Marek Disease,disease
C0002016,Aleutian Mink Disease,disease
C0949804,Polyomavirus Infections,disease
C0013570,"Ecthyma, Contagious",disease
C0013591,"Ectromelia, Infectious",disease
C0027152,"Myxomatosis, Infectious",disease
C0019194,"Hepatitis, Viral, Animal",disease
C0205671,Arenaviridae Infections,disease
C0206606,Birnaviridae Infections,disease
C0006008,Border Disease,disease
C0006023,Borna Disease,disease
C0206615,Pneumovirus Infections,disease
C0206604,Arterivirus Infections,disease
C0010078,Coronaviridae Infections,disease
C0014342,"Enteritis, Transmissible, of Turkeys",disease
C0017162,"Gastroenteritis, Transmissible, of Swine",disease
C0004421,Avian Leukosis,disease
C0079335,Feline Acquired Immunodeficiency Syndrome,disease
C1136321,HIV-Associated Lipodystrophy Syndrome,disease
C0282616,HIV Enteropathy,disease
C0343755,HIV Wasting Syndrome,disease
C0032306,"Pneumonia, Progressive Interstitial, of Sheep",disease
C0085164,"Leukemia, Feline",disease
C0079864,Murine Acquired Immunodeficiency Syndrome,disease
C0035921,"Rubella Syndrome, Congenital",disease
C0752182,Central Nervous System Protozoal Infections,disease
C0029002,"Onchocerciasis, Ocular",disease
C0040561,"Toxoplasmosis, Ocular",disease
C0012561,Diphyllobothriasis,disease
C0020413,Hymenolepiasis,disease
C5392955,Taeniasis,disease
C0018891,"Helminthiasis, Animal",disease
C0012118,Dictyocaulus Infections,disease
C0012602,Dirofilariasis,disease
C0015655,Fascioloidiasis,disease
C0027583,Nematode Infections,disease
C0003952,Ascaridiasis,disease
C0030100,Oxyuriasis,disease
C0162636,Spirurida Infections,disease
C0013100,Dracunculiasis,disease
C0002831,Ancylostomiasis,disease
C0027528,Necatoriasis,disease
C0028887,Oesophagostomiasis,disease
C0040947,Trichostrongyloidiasis,disease
C0018477,Haemonchiasis,disease
C0040948,Trichostrongylosis,disease
C0013514,Echinostomiasis,disease
C0030500,"Parasitic Diseases, Animal",disease
C0033741,"Protozoan Infections, Animal",disease
C0036231,Sarcocystosis,disease
C0007930,Chagas Cardiomyopathy,disease
C0040923,Trichomonas Vaginitis,disease
C0013578,Ectoparasitic Infestations,disease
C0024710,Scabies,disease
C0040124,Thyroglossal Cyst,disease
C0023420,Leukemia L1210,disease
C0023421,Leukemia L5178,disease
C0023429,Leukemia P388,disease
C0023494,"Leukemia, Prolymphocytic, T-Cell",disease
C0023484,"Leukemia, Plasma Cell",disease
C0023488,"Leukemia, Radiation-Induced",disease
C0206764,"Neoplasms, Complex and Mixed",disease
C0206624,Hepatoblastoma,disease
C0027656,"Neoplasms, Connective Tissue",disease
C0936248,Chondroma,disease
C0008479,Chondrosarcoma,disease
C0206638,Giant Cell Tumor of Bone,disease
C0036221,Mast-Cell Sarcoma,disease
C0206641,Osteochondromatosis,disease
C0015306,"Exostoses, Multiple Hereditary",disease
C0001422,Adenofibroma,disease
C0206650,Fibroadenoma,disease
C0027086,Myoma,disease
C0206658,Smooth Muscle Tumor,disease
C0036213,Sarcoma 37,disease
C0036211,Sarcoma 180,disease
C0206093,Neuroectodermal Tumors,disease
C0751677,"Neoplasms, Neuroepithelial",disease
C0017075,Ganglioneuroma,disease
C0206693,"Carcinoma, Medullary",disease
C0086768,Vipoma,disease
C0751567,Trophoblastic Neoplasms,disease
C0022134,"Adenoma, Islet Cell",disease
C0021670,Insulinoma,disease
C0206669,"Adenoma, Liver Cell",disease
C0206677,Adenomatous Polyps,disease
C0206709,"Cystadenoma, Serous",disease
C0206682,"Adenocarcinoma, Follicular",disease
C0007135,"Adenocarcinoma, Scirrhous",disease
C0206686,Adrenocortical Carcinoma,disease
C1332347,"Carcinoma, Intraductal, Noninfiltrating",disease
C0017689,Glucagonoma,disease
C0206694,"Carcinoma, Mucoepidermoid",disease
C0206700,"Cystadenocarcinoma, Papillary",disease
C0206708,Cervical Intraepithelial Neoplasia,disease
C0282612,Prostatic Intraepithelial Neoplasia,disease
C0007128,"Carcinoma, Krebs 2",disease
C0206704,"Carcinoma, Large Cell",disease
C0243038,"Carcinoma, Lewis Lung",disease
C0206713,"Papilloma, Intraductal",disease
C0206724,Sex Cord-Gonadal Stromal Tumors,disease
C0018206,Granulosa Cell Tumor,disease
C0024167,Luteoma,disease
C0023601,Leydig Cell Tumor,disease
C0036769,Sertoli Cell Tumor,disease
C0027830,Neurofibroma,disease
C0206728,"Neurofibroma, Plexiform",disease
C0027831,Neurofibromatosis 1,disease
C0027858,Neuroma,disease
C0027960,Nevus,disease
C0027961,Nevus of Ota,disease
C0022364,Jaw Neoplasms,disease
C0030215,Palatal Neoplasms,disease
C0751394,Nose Neoplasms,disease
C3179349,Gastrointestinal Stromal Tumors,disease
C0027662,Multiple Endocrine Neoplasia,disease
C0025268,Multiple Endocrine Neoplasia Type 2a,disease
C0027577,Nelson Syndrome,disease
C0042162,Uveal Neoplasms,disease
C0008523,Choroid Neoplasms,disease
C0023532,"Leukoplakia, Oral",disease
C0029897,Otorhinolaryngologic Neoplasms,disease
C0027766,Nervous System Neoplasms,disease
C0751886,Brain Stem Neoplasms,disease
C0007762,Cerebellar Neoplasms,disease
C0038874,Supratentorial Neoplasms,disease
C0153644,Cranial Nerve Neoplasms,disease
C0036503,Sebaceous Gland Neoplasms,disease
C0035244,Respiratory Tract Neoplasms,disease
C0042237,Vaginal Neoplasms,disease
C0007122,"Carcinoma, Brown-Pearce",disease
C0027666,"Neoplasms, Radiation-Induced",disease
C0027626,Neoplasm Invasiveness,disease
C0043515,Zollinger-Ellison Syndrome,disease
C0282313,Precancerous Conditions,disease
C0013338,"Dwarfism, Pituitary",disease
C0039743,Thanatophoric Dysplasia,disease
C2931196,Craniofacial Dysostosis,disease
C0035934,Rubinstein-Taybi Syndrome,disease
C1833340,Craniosynostoses,disease
C0039075,Syndactyly,disease
C0016842,Funnel Chest,disease
C0282102,Chondrodysplasia Punctata,disease
C0008928,Cleidocranial Dysplasia,disease
C0013903,Ellis-Van Creveld Syndrome,disease
C4704884,Fibrous Dysplasia of Bone,disease
C0242292,"Fibrous Dysplasia, Polyostotic",disease
C4721789,Hyperostosis Frontalis Interna,disease
C0029464,Osteosclerosis,disease
C0242699,"Bone Demineralization, Pathologic",disease
C0033788,Mucolipidoses,disease
C3887650,Osteomalacia,disease
C1721053,Female Athlete Triad Syndrome,disease
C3494506,Pseudohypoparathyroidism,disease
C0033835,Pseudopseudohypoparathyroidism,disease
C0206231,Bone Malalignment,disease
C0002382,Alveolar Bone Loss,disease
C0014571,"Epiphyses, Slipped",disease
C1442903,Exostoses,disease
C2674695,"Osteoarthropathy, Primary Hypertrophic",disease
C0036310,Scheuermann Disease,disease
C0037932,Spinal Curvatures,disease
C0024003,Lordosis,disease
C1442869,"Osteoarthritis, Spine",disease
C5545315,Spondylolisthesis,disease
C1136148,"Fasciitis, Plantar",disease
C0025585,Foot Deformities,disease
C0152237,Flatfoot,disease
C0016507,"Foot Deformities, Acquired",disease
C0018536,Hallux Valgus,disease
C1136154,Posterior Tibial Tendon Dysfunction,disease
C0018566,"Hand Deformities, Congenital",disease
C0033324,Prognathism,disease
C0024689,Mandibular Diseases,disease
C0079173,Craniomandibular Disorders,disease
C0003090,Ankylosis,disease
C0409959,"Osteoarthritis, Knee",disease
C0003892,"Arthropathy, Neurogenic",disease
C2936290,Femoracetabular Impingement,disease
C4551649,"Hip Dislocation, Congenital",disease
C0022410,Joint Instability,disease
C0242287,Isaacs Syndrome,disease
C0752352,"Muscular Disorders, Atrophic",disease
C0686353,"Muscular Dystrophies, Limb-Girdle",disease
C0175709,"Myopathies, Structural, Congenital",disease
C0546125,"Myopathies, Nemaline",disease
C0030443,"Paralyses, Familial Periodic",disease
C1568272,Tendinopathy,disease
C0151491,Musculoskeletal Abnormalities,disease
C0220704,DiGeorge Syndrome,disease
C1527404,Noonan Syndrome,disease
C0206762,"Limb Deformities, Congenital",disease
C0031575,Ectromelia,disease
C0152427,Polydactyly,disease
C1855284,Biliary Atresia,disease
C0085280,Alagille Syndrome,disease
C0003466,"Anus, Imperforate",disease
C0014850,Esophageal Atresia,disease
C0021828,Intestinal Atresia,disease
C0017128,Gastric Fistula,disease
C0030290,Pancreatic Fistula,disease
C0014858,Esophageal Motility Disorders,disease
C0032249,Plummer-Vinson Syndrome,disease
C0014869,"Esophagitis, Peptic",disease
C0009374,"Colonic Diseases, Functional",disease
C0001727,Afferent Loop Syndrome,disease
C0005750,Blind Loop Syndrome,disease
C0036992,Short Bowel Syndrome,disease
C0038054,"Sprue, Tropical",disease
C0038238,Steatorrhea,disease
C0032266,Pneumatosis Cystoides Intestinalis,disease
C0033680,Protein-Losing Enteropathies,disease
C0001075,Achlorhydria,disease
C0152020,Gastroparesis,symptom
C0019156,Hepatic Veno-Occlusive Disease,disease
C0600452,Hepatopulmonary Syndrome,disease
C0023893,"Liver Cirrhosis, Experimental",disease
C0029163,Oral Hemorrhage,symptom
C0017577,Gingival Diseases,disease
C0376480,Gingival Overgrowth,disease
C0017566,Gingival Hyperplasia,disease
C0266929,Chronic Periodontitis,disease
C0031094,Periodontal Pocket,disease
C0040444,Tooth Migration,disease
C0043352,Xerostomia,disease
C0038364,"Stomatitis, Denture",disease
C0024421,Macroglossia,disease
C0162475,"Tooth, Supernumerary",disease
C0011330,Dental Calculus,disease
C1527284,Dental Pulp Calcification,disease
C0011406,Dental Pulp Exposure,disease
C0026618,"Fluorosis, Dental",disease
C0242385,Malocclusion,disease
C0011385,"Dental Occlusion, Traumatic",disease
C0399523,"Malocclusion, Angle Class I",disease
C0024638,"Malocclusion, Angle Class II",disease
C0011360,Dental Fissures,disease
C0040434,Tooth Discoloration,disease
C0040428,Tooth Abrasion,disease
C5691421,Tooth Erosion,disease
C0040451,Tooth Resorption,disease
C0035851,Root Resorption,disease
C0015263,"Asthma, Exercise-Induced",disease
C0023052,Laryngeal Edema,disease
C0340228,Laryngostenosis,disease
C0542142,Vocal Cord Paralysis,symptom
C0751201,Hoarseness,symptom
C0031190,Persistent Fetal Circulation Syndrome,disease
C0037061,Siderosis,disease
C0206063,Radiation Pneumonitis,disease
C0025048,Meconium Aspiration Syndrome,disease
C0006287,Bronchopulmonary Dysplasia,disease
C0019077,Hemopneumothorax,disease
C0751761,"Sleep Apnea, Obstructive",disease
C0031880,Obesity Hypoventilation Syndrome,disease
C0008039,Cheyne-Stokes Respiration,symptom
C0026635,Mouth Breathing,symptom
C0018780,"Hearing Loss, High-Frequency",symptom
C0033074,Presbycusis,symptom
C0009197,Cochlear Diseases,disease
C0029899,Otosclerosis,disease
C0004303,"Auditory Diseases, Central",disease
C0750942,Auditory Perceptual Disorders,symptom
C0751875,"Demyelinating Autoimmune Diseases, CNS",disease
C0752087,"Myasthenia Gravis, Autoimmune, Experimental",disease
C0007462,Causalgia,disease
C0034931,Reflex Sympathetic Dystrophy,disease
C0393571,Multiple System Atrophy,disease
C0751721,"Syncope, Vasovagal",symptom
C0162473,"Sweating, Gustatory",disease
C0751739,Basal Ganglia Cerebrovascular Disease,disease
C0013423,Dystonia Musculorum Deformans,disease
C0751398,Olivopontocerebellar Atrophies,disease
C0040517,Tourette Syndrome,disease
C0751813,"Brain Injury, Chronic",disease
C3542499,Canavan Disease,disease
C0023521,"Leukodystrophy, Globoid Cell",disease
C0023374,Lesch-Nyhan Syndrome,disease
C0751491,Sandhoff Disease,disease
C1848922,Tay-Sachs Disease,disease
C0268247,"Niemann-Pick Disease, Type C",disease
C0751285,Maple Syrup Urine Disease,disease
C0028860,Oculocerebrorenal Syndrome,disease
C0751708,Peroxisomal Disorders,disease
C0034960,Refsum Disease,disease
C0085547,"Phenylketonuria, Maternal",disease
C0268542,Ornithine Carbamoyltransferase Deficiency Disease,disease
C0022610,Kernicterus,disease
C0751668,Machado-Joseph Disease,disease
C0016719,Friedreich Ataxia,disease
C0022958,"Dementia, Multi-Infarct",disease
C0751531,Subclavian Steal Syndrome,disease
C0751816,Carotid Artery Injuries,disease
C0393561,"Dementia, Vascular",disease
C0007774,Cerebral Arterial Diseases,disease
C0023529,"Leukomalacia, Periventricular",disease
C0338451,Frontotemporal Dementia,disease
C0236642,Pick Disease of the Brain,disease
C0014068,Encephalomalacia,disease
C0751785,Unverricht-Lundborg Syndrome,disease
C0752166,Bardet-Biedl Syndrome,disease
C0751221,Hyperpituitarism,disease
C0221406,Pituitary ACTH Hypersecretion,disease
C0162534,Prion Diseases,disease
C0085209,"Encephalopathy, Bovine Spongiform",disease
C0036457,Scrapie,disease
C0026847,"Muscular Atrophy, Spinal",disease
C0700595,Spinal Muscular Atrophies of Childhood,disease
C0751820,Facial Nerve Injuries,disease
C0221060,Mobius Syndrome,disease
C0751945,Hypoglossal Nerve Diseases,disease
C0338508,"Optic Atrophy, Autosomal Dominant",disease
C0393789,Trigeminal Nerve Diseases,disease
C0431383,Hydranencephaly,disease
C0751870,"Heredodegenerative Disorders, Nervous System",disease
C0035372,Rett Syndrome,disease
C0085084,Motor Neuron Disease,disease
C0393540,"Bulbar Palsy, Progressive",disease
C0949664,Tauopathies,disease
C0278076,Tics,symptom
C0231694,"Gait Disorders, Neurologic",symptom
C0751257,Language Development Disorders,symptom
C0349464,Korsakoff Syndrome,symptom
C0010314,Cri-du-Chat Syndrome,disease
C1136249,"Mental Retardation, X-Linked",disease
C0026705,Mucopolysaccharidosis II,disease
C0175702,Williams Syndrome,disease
C0872084,Sarcopenia,symptom
C0586323,Alcohol Withdrawal Seizures,disease
C0553757,Olfaction Disorders,symptom
C5392959,Taste Disorders,symptom
C0278155,Ageusia,symptom
C0042798,"Vision, Low",symptom
C0751950,Neuromuscular Junction Diseases,disease
C0001198,Acrodynia,disease
C0235880,Mononeuropathies,disease
C0456516,Median Neuropathy,disease
C0206239,Cubital Tunnel Syndrome,disease
C0085677,Alcoholic Neuropathy,disease
C0001957,Alcohol Withdrawal Delirium,disease
C0751859,"Lead Poisoning, Nervous System",disease
C0751860,"Lead Poisoning, Nervous System, Childhood",disease
C0677050,Manganese Poisoning,disease
C0546127,"Mercury Poisoning, Nervous System",disease
C0752285,"Sleep Disorders, Intrinsic",disease
C0027404,Narcolepsy,disease
C0393776,REM Sleep Parasomnias,disease
C0751794,"Head Injuries, Penetrating",disease
C0009759,Conjunctival Diseases,disease
C0085109,Corneal Neovascularization,disease
C0010038,Corneal Opacity,disease
C0015393,Eye Abnormalities,disease
C0003119,Anophthalmos,disease
C0009363,Coloboma,disease
C0035313,Retinal Dysplasia,disease
C0015398,"Eye Diseases, Hereditary",disease
C0078922,"Albinism, Oculocutaneous",disease
C0035334,Retinitis Pigmentosa,disease
C0005741,Blepharitis,disease
C5392168,Aphakia,disease
C0003535,"Aphakia, Postcataract",disease
C0017614,Ocular Hypertension,disease
C0034951,Refractive Errors,disease
C1847524,Astigmatism,disease
C0020490,Hyperopia,disease
C0011884,Diabetic Retinopathy,disease
C0006123,Retinal Artery Occlusion,disease
C0035304,Retinal Degeneration,disease
C5200822,Retinal Neovascularization,disease
C0035344,Retinopathy of Prematurity,disease
C4074771,Infertility,disease
C0848558,Hypospadias,disease
C0033117,Priapism,disease
C0237873,"Sexual Dysfunction, Physiological",disease
C0242998,"Impotence, Vasculogenic",disease
C0037859,Spermatocele,disease
C0042063,Urogenital Abnormalities,disease
C0206081,Hyperandrogenism,disease
C0268301,Androgen-Insensitivity Syndrome,disease
C0018054,"Gonadal Dysgenesis, 46,XY",disease
C1563720,Kallmann Syndrome,disease
C0016697,Freemartinism,disease
C0027706,"Nephritis, Hereditary",disease
C0020500,Hyperoxaluria,disease
C0085548,"Polycystic Kidney, Autosomal Recessive",disease
C0027709,Nephrocalcinosis,disease
C0392525,Nephrolithiasis,disease
C0027719,Nephrosclerosis,disease
C0027720,Nephrosis,disease
C3245525,"Glycosuria, Renal",disease
C0033805,Pseudohypoaldosteronism,disease
C0242528,Azotemia,disease
C0041954,Ureteral Diseases,disease
C0878773,"Urinary Bladder, Overactive",symptom
C0014394,Enuresis,disease
C0017979,Glycosuria,disease
C0042025,"Urinary Incontinence, Stress",symptom
C1720887,Female Urogenital Diseases,disease
C0003128,Anovulation,disease
C0456483,Endometrial Hyperplasia,disease
C0025323,Menorrhagia,disease
C0205990,Uterine Prolapse,disease
C0042998,Vulvovaginitis,disease
C0042582,Vesicovaginal Fistula,disease
C0000821,"Abortion, Threatened",disease
C0015938,Fetal Macrosomia,symptom
C0455988,Hydrops Fetalis,symptom
C0015924,Fetal Hypoxia,symptom
C1285261,Fetal Nutrition Disorders,disease
C0341934,"Hypertension, Pregnancy-Induced",disease
C0162739,HELLP Syndrome,disease
C0020450,Hyperemesis Gravidarum,symptom
C0000832,Abruptio Placentae,disease
C0233283,Breech Presentation,disease
C0013418,Dystocia,disease
C0079924,Oligohydramnios,disease
C0032051,Placental Insufficiency,disease
C0032993,"Pregnancy, Prolonged",disease
C2909478,"Depression, Postpartum",disease
C0013274,"Ductus Arteriosus, Patent",disease
C0013481,Ebstein Anomaly,disease
C0014116,Endocardial Cushion Defects,disease
