Source,Target,Type,Id,Label,Weight
C0454606,C0750937,Directed,C0454606_C0750937,"Edge from Oral Dyskinesia to Ataxia, Appendicular",1
C0454606,C0393584,Directed,C0454606_C0393584,Edge from Oral Dyskinesia to Benign Hereditary Chorea,1
C0454606,C0233565,Directed,C0454606_C0233565,Edge from Oral Dyskinesia to Bradykinesia,1
C0454606,C0013421,Directed,C0454606_C0013421,Edge from Oral Dyskinesia to Dystonia,1
C0454606,C0231694,Directed,C0454606_C0231694,"Edge from Oral Dyskinesia to Gait, Festinating",1
C0454606,C0231519,Directed,C0454606_C0231519,Edge from Oral Dyskinesia to Gegenhalten,1
C0454606,C3887506,Directed,C0454606_C3887506,Edge from Oral Dyskinesia to Hyperkinesia,1
C0454606,C0021712,Directed,C0454606_C0021712,"Edge from Oral Dyskinesia to Myoclonus, Intention",1
C0454606,C0751564,Directed,C0454606_C0751564,Edge from Oral Dyskinesia to Pill Rolling Tremor,1
C0454606,C0751647,Directed,C0454606_C0751647,Edge from Oral Dyskinesia to Pseudoakathisia,1
C0079943,C0751512,Directed,C0079943_C0751512,Edge from Oral Fistula to Dysglossia,1
C0079943,C0013604,Directed,C0079943_C0013604,Edge from Oral Fistula to Edema,1
C0079943,C0566625,Directed,C0079943_C0566625,Edge from Oral Fistula to Unintelligible Articulation,1
C0029163,C0085128,Directed,C0029163_C0085128,"Edge from Oral Hemorrhage to Cardiac Output, High",1
C0029163,C0008039,Directed,C0029163_C0008039,Edge from Oral Hemorrhage to Cheyne-Stokes Respiration,1
C0029163,C0013491,Directed,C0029163_C0013491,Edge from Oral Hemorrhage to Ecchymosis,1
C0029163,C0398650,Directed,C0029163_C0398650,Edge from Oral Hemorrhage to Immune thrombocytopenic purpura,1
C0029163,C0242183,Directed,C0029163_C0242183,"Edge from Oral Hemorrhage to Jaundice, Hemolytic",1
C0029163,C0029166,Directed,C0029163_C0029166,Edge from Oral Hemorrhage to Oral Manifestations,1
C0029163,C0030201,Directed,C0029163_C0030201,"Edge from Oral Hemorrhage to Pain, Postoperative",1
C0029163,C0033931,Directed,C0029163_C0033931,Edge from Oral Hemorrhage to Psychophysiologic Disorders,1
C0029163,C0034150,Directed,C0029163_C0034150,Edge from Oral Hemorrhage to Purpura,1
C0029163,C0857305,Directed,C0029163_C0857305,Edge from Oral Hemorrhage to Thrombocytopenic purpura,1
C0029166,C0015411,Directed,C0029166_C0015411,Edge from Oral Manifestations to Eye Manifestations,1
C0029166,C0029163,Directed,C0029166_C0029163,Edge from Oral Manifestations to Oral Hemorrhage,1
C0029166,C0034151,Directed,C0029166_C0034151,"Edge from Oral Manifestations to Purpura, Hyperglobulinemic",1
C0029166,C0270790,Directed,C0029166_C0270790,Edge from Oral Manifestations to Quadriparesis,1
C0029166,C0277850,Directed,C0029166_C0277850,"Edge from Oral Manifestations to Reflex, Pendular",1
C0029166,C0037285,Directed,C0029166_C0037285,Edge from Oral Manifestations to Skin Manifestations,1
C1568868,C0011991,Directed,C1568868_C0011991,Edge from Oral Mucositis to Diarrhea,1
C1568868,C0015967,Directed,C1568868_C0015967,Edge from Oral Mucositis to Fever,1
C1568868,C0015970,Directed,C1568868_C0015970,Edge from Oral Mucositis to Fever of Unknown Origin,1
C1568868,C0017672,Directed,C1568868_C0017672,Edge from Oral Mucositis to Glossalgia,1
C1568868,C0027497,Directed,C1568868_C0027497,Edge from Oral Mucositis to Nausea,1
C1568868,C0751135,Directed,C1568868_C0751135,Edge from Oral Mucositis to Neuralgic Facial Pain,1
C1568868,C0029163,Directed,C1568868_C0029163,Edge from Oral Mucositis to Oral Hemorrhage,1
C1568868,C0029166,Directed,C1568868_C0029166,Edge from Oral Mucositis to Oral Manifestations,1
C1568868,C0458257,Directed,C1568868_C0458257,"Edge from Oral Mucositis to Pain, Splitting",1
C1568868,C1262477,Directed,C1568868_C1262477,Edge from Oral Mucositis to Weight Loss,1
C0029172,C0392699,Directed,C0029172_C0392699,Edge from Oral Submucous Fibrosis to Dysesthesia,1
C0029172,C0013395,Directed,C0029172_C0013395,Edge from Oral Submucous Fibrosis to Dyspepsia,1
C0029172,C0020580,Directed,C0029172_C0020580,Edge from Oral Submucous Fibrosis to Hypesthesia,1
C0029172,C0343495,Directed,C0029172_C0343495,Edge from Oral Submucous Fibrosis to Lockjaw,1
C0029172,C0034150,Directed,C0029172_C0034150,Edge from Oral Submucous Fibrosis to Purpura,1
C0029172,C0037384,Directed,C0029172_C0037384,Edge from Oral Submucous Fibrosis to Snoring,1
C0029172,C5392959,Directed,C0029172_C5392959,Edge from Oral Submucous Fibrosis to Taste Dysfunction,1
C0029172,C0751557,Directed,C0029172_C0751557,"Edge from Oral Submucous Fibrosis to Tinnitus, Tensor Palatini Induced",1
C0029172,C0040460,Directed,C0029172_C0040460,Edge from Oral Submucous Fibrosis to Toothache,1
C0029172,C0264600,Directed,C0029172_C0264600,"Edge from Oral Submucous Fibrosis to Voice Disorder, Neurologic",1
C0149745,C0002962,Directed,C0149745_C0002962,Edge from Oral Ulcer to Angina Pectoris,1
C0149745,C0003862,Directed,C0149745_C0003862,Edge from Oral Ulcer to Arthralgia,1
C0149745,C0013378,Directed,C0149745_C0013378,Edge from Oral Ulcer to Dysgeusia,1
C0149745,C0015967,Directed,C0149745_C0015967,Edge from Oral Ulcer to Fever,1
C0149745,C0019079,Directed,C0149745_C0019079,Edge from Oral Ulcer to Hemoptysis,1
C0149745,C0020455,Directed,C0149745_C0020455,Edge from Oral Ulcer to Hypergammaglobulinemia,1
C0149745,C0751135,Directed,C0149745_C0751135,Edge from Oral Ulcer to Neuralgic Facial Pain,1
C0149745,C0029163,Directed,C0149745_C0029163,Edge from Oral Ulcer to Oral Hemorrhage,1
C0149745,C0917808,Directed,C0149745_C0917808,Edge from Oral Ulcer to Vegetative State,1
C0149745,C1262477,Directed,C0149745_C1262477,Edge from Oral Ulcer to Weight Loss,1
C0006849,C0011991,Directed,C0006849_C0011991,Edge from Oral candidiasis to Diarrhea,1
C0006849,C0015967,Directed,C0006849_C0015967,Edge from Oral candidiasis to Fever,1
C0006849,C0017672,Directed,C0006849_C0017672,Edge from Oral candidiasis to Glossalgia,1
C0006849,C0018520,Directed,C0006849_C0018520,Edge from Oral candidiasis to Halitosis,1
C0006849,C0019521,Directed,C0006849_C0019521,Edge from Oral candidiasis to Hiccough,1
C0006849,C0751201,Directed,C0006849_C0751201,Edge from Oral candidiasis to Neurogenic Hoarseness,1
C0006849,C0029163,Directed,C0006849_C0029163,Edge from Oral candidiasis to Oral Hemorrhage,1
C0006849,C0029166,Directed,C0006849_C0029166,Edge from Oral candidiasis to Oral Manifestations,1
C0006849,C5392959,Directed,C0006849_C5392959,Edge from Oral candidiasis to Taste Dysfunction,1
C0006849,C0040259,Directed,C0006849_C0040259,Edge from Oral candidiasis to Tinea Pedis,1
C0149507,C1879328,Directed,C0149507_C1879328,Edge from Orbital Cellulitis to Blindness both eyes NOS (disorder),1
C0149507,C0271186,Directed,C0149507_C0271186,"Edge from Orbital Cellulitis to Diplopia, Refractive",1
C0149507,C0151827,Directed,C0149507_C0151827,Edge from Orbital Cellulitis to Eye pain,1
C0149507,C0015967,Directed,C0149507_C0015967,Edge from Orbital Cellulitis to Fever,1
C0149507,C0339693,Directed,C0149507_C0339693,Edge from Orbital Cellulitis to Internal Ophthalmoplegia,1
C0149507,C0271131,Directed,C0149507_C0271131,Edge from Orbital Cellulitis to Occluded Pupils,1
C0149507,C0458257,Directed,C0149507_C0458257,"Edge from Orbital Cellulitis to Pain, Splitting",1
C0149507,C0544679,Directed,C0149507_C0544679,"Edge from Orbital Cellulitis to Scotoma, Paracecal",1
C0149507,C3665347,Directed,C0149507_C3665347,Edge from Orbital Cellulitis to Visual Impairment,1
C2350476,C0271186,Directed,C2350476_C0271186,"Edge from Orbital Myositis to Diplopia, Refractive",1
C0029185,C0750903,Directed,C0029185_C0750903,"Edge from Orbital Neoplasms to Amblyopia, Suppression",1
C0029185,C1879328,Directed,C0029185_C1879328,Edge from Orbital Neoplasms to Blindness both eyes NOS (disorder),1
C0029185,C0271186,Directed,C0029185_C0271186,"Edge from Orbital Neoplasms to Diplopia, Refractive",1
C0029185,C0013491,Directed,C0029185_C0013491,Edge from Orbital Neoplasms to Ecchymosis,1
C0029185,C0015402,Directed,C0029185_C0015402,Edge from Orbital Neoplasms to Eye Hemorrhage,1
C0029185,C0015411,Directed,C0029185_C0015411,Edge from Orbital Neoplasms to Eye Manifestations,1
C0029185,C0339693,Directed,C0029185_C0339693,Edge from Orbital Neoplasms to Internal Ophthalmoplegia,1
C0029185,C0042798,Directed,C0029185_C0042798,Edge from Orbital Neoplasms to Low Vision,1
C0029185,C0544679,Directed,C0029185_C0544679,"Edge from Orbital Neoplasms to Scotoma, Paracecal",1
C0029185,C3665347,Directed,C0029185_C3665347,Edge from Orbital Neoplasms to Visual Impairment,1
C0085270,C1879328,Directed,C0085270_C1879328,Edge from Orbital Pseudotumor to Blindness both eyes NOS (disorder),1
C0085270,C0271186,Directed,C0085270_C0271186,"Edge from Orbital Pseudotumor to Diplopia, Refractive",1
C0085270,C0013604,Directed,C0085270_C0013604,Edge from Orbital Pseudotumor to Edema,1
C0085270,C0015402,Directed,C0085270_C0015402,Edge from Orbital Pseudotumor to Eye Hemorrhage,1
C0085270,C0151827,Directed,C0085270_C0151827,Edge from Orbital Pseudotumor to Eye pain,1
C0085270,C0877781,Directed,C0085270_C0877781,Edge from Orbital Pseudotumor to Hemicrania,1
C0085270,C0339693,Directed,C0085270_C0339693,Edge from Orbital Pseudotumor to Internal Ophthalmoplegia,1
C0085270,C0458257,Directed,C0085270_C0458257,"Edge from Orbital Pseudotumor to Pain, Splitting",1
C0085270,C0085636,Directed,C0085270_C0085636,Edge from Orbital Pseudotumor to Photophobia,1
C0085270,C3665347,Directed,C0085270_C3665347,Edge from Orbital Pseudotumor to Visual Impairment,1
C0020534,C0750903,Directed,C0020534_C0750903,"Edge from Orbital separation excessive to Amblyopia, Suppression",1
C0020534,C3665473,Directed,C0020534_C3665473,Edge from Orbital separation excessive to Bilateral Deafness,1
C0020534,C0018777,Directed,C0020534_C0018777,Edge from Orbital separation excessive to Conductive hearing loss,1
C0020534,C0026825,Directed,C0020534_C0026825,Edge from Orbital separation excessive to Flaccid Muscle Tone,1
C0020534,C0086395,Directed,C0020534_C0086395,"Edge from Orbital separation excessive to Hearing Loss, Extreme",1
C0020534,C0553757,Directed,C0020534_C0553757,Edge from Orbital separation excessive to Olfaction Disorders,1
C0020534,C0018784,Directed,C0020534_C0018784,Edge from Orbital separation excessive to Sensorineural Hearing Loss (disorder),1
C0020534,C0152116,Directed,C0020534_C0152116,Edge from Orbital separation excessive to Spasmodic torticollis,1
C0020534,C5392959,Directed,C0020534_C5392959,Edge from Orbital separation excessive to Taste Dysfunction,1
C0020534,C0264600,Directed,C0020534_C0264600,"Edge from Orbital separation excessive to Voice Disorder, Neurologic",1
C0029191,C0013604,Directed,C0029191_C0013604,Edge from Orchitis to Edema,1
C0029191,C0015967,Directed,C0029191_C0015967,Edge from Orchitis to Fever,1
C0029191,C0015970,Directed,C0029191_C0015970,Edge from Orchitis to Fever of Unknown Origin,1
C0029191,C0020580,Directed,C0029191_C0020580,Edge from Orchitis to Hypesthesia,1
C0029191,C0398650,Directed,C0029191_C0398650,Edge from Orchitis to Immune thrombocytopenic purpura,1
C0029191,C0007859,Directed,C0029191_C0007859,Edge from Orchitis to Neck Pain,1
C0029191,C0005697,Directed,C0029191_C0005697,Edge from Orchitis to Neurogenic Urinary Bladder,1
C0029191,C0458257,Directed,C0029191_C0458257,"Edge from Orchitis to Pain, Splitting",1
C0029191,C0278114,Directed,C0029191_C0278114,"Edge from Orchitis to Paraplegia, Cerebral",1
C0029191,C0700200,Directed,C0029191_C0700200,Edge from Orchitis to Presyncope,1
C0268542,C0234482,Directed,C0268542_C0234482,"Edge from Ornithine carbamoyltransferase deficiency to Aphasia, Semantic",1
C0268542,C0858621,Directed,C0268542_C0858621,"Edge from Ornithine carbamoyltransferase deficiency to Blindness, Cortical, Transient",1
C0268542,C0005910,Directed,C0268542_C0005910,Edge from Ornithine carbamoyltransferase deficiency to Body Weight,1
C0268542,C0233407,Directed,C0268542_C0233407,Edge from Ornithine carbamoyltransferase deficiency to Disorientation,1
C0268542,C0028756,Directed,C0268542_C0028756,Edge from Ornithine carbamoyltransferase deficiency to Morbid obesity,1
C0268542,C0234447,Directed,C0268542_C0234447,Edge from Ornithine carbamoyltransferase deficiency to Narcosis,1
C0268542,C3495874,Directed,C0268542_C3495874,Edge from Ornithine carbamoyltransferase deficiency to Nonepileptic Seizures,1
C0268542,C0860634,Directed,C0268542_C0860634,Edge from Ornithine carbamoyltransferase deficiency to Psychogenic coma,1
C0268542,C0154333,Directed,C0268542_C0154333,Edge from Ornithine carbamoyltransferase deficiency to Subacute Delirium,1
C0268542,C1262477,Directed,C0268542_C1262477,Edge from Ornithine carbamoyltransferase deficiency to Weight Loss,1
C0029293,C0877848,Directed,C0029293_C0877848,Edge from Oroantral Fistula to Distorted hearing,1
C0029293,C0751512,Directed,C0029293_C0751512,Edge from Oroantral Fistula to Dysglossia,1
C0029293,C0029163,Directed,C0029293_C0029163,Edge from Oroantral Fistula to Oral Hemorrhage,1
C0029293,C0751648,Directed,C0029293_C0751648,Edge from Oroantral Fistula to Recurrent Low Back Pain,1
C0029293,C0040460,Directed,C0029293_C0040460,Edge from Oroantral Fistula to Toothache,1
C2349952,C0751512,Directed,C2349952_C0751512,Edge from Oropharyngeal Carcinoma to Dysglossia,1
C2349952,C0013456,Directed,C2349952_C0013456,Edge from Oropharyngeal Carcinoma to Earache,1
C2349952,C0343495,Directed,C2349952_C0343495,Edge from Oropharyngeal Carcinoma to Lockjaw,1
C2349952,C0027497,Directed,C2349952_C0027497,Edge from Oropharyngeal Carcinoma to Nausea,1
C2349952,C0032230,Directed,C2349952_C0032230,Edge from Oropharyngeal Carcinoma to Pleural Rub,1
C2349952,C1720922,Directed,C2349952_C1720922,Edge from Oropharyngeal Carcinoma to Respiratory Aspiration,1
C2349952,C5392959,Directed,C2349952_C5392959,Edge from Oropharyngeal Carcinoma to Taste Dysfunction,1
C2349952,C0566625,Directed,C2349952_C0566625,Edge from Oropharyngeal Carcinoma to Unintelligible Articulation,1
C2349952,C0042963,Directed,C2349952_C0042963,Edge from Oropharyngeal Carcinoma to Vomiting,1
C2349952,C1262477,Directed,C2349952_C1262477,Edge from Oropharyngeal Carcinoma to Weight Loss,1
C0029307,C0000737,Directed,C0029307_C0000737,Edge from Oroya Fever to Abdominal Pain,1
C0029307,C0454573,Directed,C0029307_C0454573,"Edge from Oroya Fever to Aphasia, Anterior",1
C0029307,C1879328,Directed,C0029307_C1879328,Edge from Oroya Fever to Blindness both eyes NOS (disorder),1
C0029307,C0015967,Directed,C0029307_C0015967,Edge from Oroya Fever to Fever,1
C0029307,C0015970,Directed,C0029307_C0015970,Edge from Oroya Fever to Fever of Unknown Origin,1
C0029307,C0232255,Directed,C0029307_C0232255,Edge from Oroya Fever to Innocent Murmurs,1
C0029307,C0085619,Directed,C0029307_C0085619,Edge from Oroya Fever to Orthopnea,1
C0029307,C0860634,Directed,C0029307_C0860634,Edge from Oroya Fever to Psychogenic coma,1
C0029307,C3887612,Directed,C0029307_C3887612,Edge from Oroya Fever to Psychomotor Agitation,1
C0029307,C0154333,Directed,C0029307_C0154333,Edge from Oroya Fever to Subacute Delirium,1
C0920627,C0750903,Directed,C0920627_C0750903,"Edge from Orphan Diseases to Amblyopia, Suppression",1
C0920627,C0003123,Directed,C0920627_C0003123,Edge from Orphan Diseases to Anorexia,1
C0920627,C0011991,Directed,C0920627_C0011991,Edge from Orphan Diseases to Diarrhea,1
C0920627,C0015970,Directed,C0920627_C0015970,Edge from Orphan Diseases to Fever of Unknown Origin,1
C0920627,C0019079,Directed,C0920627_C0019079,Edge from Orphan Diseases to Hemoptysis,1
C0920627,C0398650,Directed,C0920627_C0398650,Edge from Orphan Diseases to Immune thrombocytopenic purpura,1
C0920627,C0011992,Directed,C0920627_C0011992,Edge from Orphan Diseases to Infantile Diarrhea,1
C0920627,C0085619,Directed,C0920627_C0085619,Edge from Orphan Diseases to Orthopnea,1
C0920627,C0152116,Directed,C0920627_C0152116,Edge from Orphan Diseases to Spasmodic torticollis,1
C0920627,C0750949,Directed,C0920627_C0750949,Edge from Orphan Diseases to Vertebrogenic Pain Syndrome,1
C0085619,C0008031,Directed,C0085619_C0008031,Edge from Orthopnea to Chest Pain,1
C0085619,C0010200,Directed,C0085619_C0010200,Edge from Orthopnea to Coughing,1
C0085619,C0010520,Directed,C0085619_C0010520,Edge from Orthopnea to Cyanosis,1
C0085619,C0020440,Directed,C0085619_C0020440,Edge from Orthopnea to Hypercapnia,1
C0085619,C0020578,Directed,C0085619_C0020578,Edge from Orthopnea to Hyperventilation,1
C0085619,C0086525,Directed,C0085619_C0086525,Edge from Orthopnea to Lassitude,1
C0085619,C1956415,Directed,C0085619_C1956415,Edge from Orthopnea to Paroxysmal nocturnal dyspnea,1
C0085619,C0032230,Directed,C0085619_C0032230,Edge from Orthopnea to Pleural Rub,1
C0085619,C0542142,Directed,C0085619_C0542142,Edge from Orthopnea to Recurrent Laryngeal Nerve Paralysis,1
C0085619,C0035232,Directed,C0085619_C0035232,Edge from Orthopnea to Respiratory Paralysis,1
C1535893,C0015967,Directed,C1535893_C0015967,Edge from Orthostatic intolerance to Fever,1
C1535893,C0877781,Directed,C1535893_C0877781,Edge from Orthostatic intolerance to Hemicrania,1
C1535893,C0086525,Directed,C1535893_C0086525,Edge from Orthostatic intolerance to Lassitude,1
C1535893,C0220870,Directed,C1535893_C0220870,Edge from Orthostatic intolerance to Lightheadedness,1
C1535893,C0030201,Directed,C1535893_C0030201,"Edge from Orthostatic intolerance to Pain, Postoperative",1
C1535893,C0458257,Directed,C1535893_C0458257,"Edge from Orthostatic intolerance to Pain, Splitting",1
C1535893,C0700200,Directed,C1535893_C0700200,Edge from Orthostatic intolerance to Presyncope,1
C1535893,C0242700,Directed,C1535893_C0242700,Edge from Orthostatic intolerance to Space Motion Sickness,1
C1535893,C0751721,Directed,C1535893_C0751721,"Edge from Orthostatic intolerance to Syncope, Cerebral",1
C0206366,C0751693,Directed,C0206366_C0751693,Edge from Ossification of Posterior Longitudinal Ligament to Brown-Sequard's Paralysis,1
C0206366,C0020580,Directed,C0206366_C0020580,Edge from Ossification of Posterior Longitudinal Ligament to Hypesthesia,1
C0206366,C0021775,Directed,C0206366_C0021775,Edge from Ossification of Posterior Longitudinal Ligament to Intermittent Claudication,1
C0206366,C0028756,Directed,C0206366_C0028756,Edge from Ossification of Posterior Longitudinal Ligament to Morbid obesity,1
C0206366,C0151786,Directed,C0206366_C0151786,Edge from Ossification of Posterior Longitudinal Ligament to Muscle Weakness,1
C0206366,C0007859,Directed,C0206366_C0007859,Edge from Ossification of Posterior Longitudinal Ligament to Neck Pain,1
C0206366,C0005697,Directed,C0206366_C0005697,Edge from Ossification of Posterior Longitudinal Ligament to Neurogenic Urinary Bladder,1
C0206366,C0278118,Directed,C0206366_C0278118,"Edge from Ossification of Posterior Longitudinal Ligament to Paraparesis, Cerebral",1
C0206366,C0270790,Directed,C0206366_C0270790,Edge from Ossification of Posterior Longitudinal Ligament to Quadriparesis,1
C0206366,C0750949,Directed,C0206366_C0750949,Edge from Ossification of Posterior Longitudinal Ligament to Vertebrogenic Pain Syndrome,1
C0206640,C0013456,Directed,C0206640_C0013456,Edge from Ossifying Fibroma to Earache,1
C0206640,C0013604,Directed,C0206640_C0013604,Edge from Ossifying Fibroma to Edema,1
C0206640,C0877781,Directed,C0206640_C0877781,Edge from Ossifying Fibroma to Hemicrania,1
C0206640,C3495874,Directed,C0206640_C3495874,Edge from Ossifying Fibroma to Nonepileptic Seizures,1
C0206640,C0458257,Directed,C0206640_C0458257,"Edge from Ossifying Fibroma to Pain, Splitting",1
C0206640,C3665347,Directed,C0206640_C3665347,Edge from Ossifying Fibroma to Visual Impairment,1
C0206640,C1384666,Directed,C0206640_C1384666,Edge from Ossifying Fibroma to hearing impairment,1
C0029400,C0458247,Directed,C0029400_C0458247,Edge from Osteitis to Allodynia,1
C0029400,C0013604,Directed,C0029400_C0013604,Edge from Osteitis to Edema,1
C0029400,C0015469,Directed,C0029400_C0015469,Edge from Osteitis to Facial paralysis,1
C0029400,C0343495,Directed,C0029400_C0343495,Edge from Osteitis to Lockjaw,1
C0029400,C0458257,Directed,C0029400_C0458257,"Edge from Osteitis to Pain, Splitting",1
C0029400,C0030794,Directed,C0029400_C0030794,Edge from Osteitis to Pelvic Pain,1
C0029400,C0751648,Directed,C0029400_C0751648,Edge from Osteitis to Recurrent Low Back Pain,1
C0029400,C0037011,Directed,C0029400_C0037011,Edge from Osteitis to Shoulder Pain,1
C0029400,C0042025,Directed,C0029400_C0042025,Edge from Osteitis to Urinary Stress Incontinence,1
C0029400,C0750949,Directed,C0029400_C0750949,Edge from Osteitis to Vertebrogenic Pain Syndrome,1
C0029401,C3665473,Directed,C0029401_C3665473,Edge from Osteitis Deformans to Bilateral Deafness,1
C0029401,C0155503,Directed,C0029401_C0155503,Edge from Osteitis Deformans to Central Nervous System Origin Vertigo,1
C0029401,C0018777,Directed,C0029401_C0018777,Edge from Osteitis Deformans to Conductive hearing loss,1
C0029401,C0086395,Directed,C0029401_C0086395,"Edge from Osteitis Deformans to Hearing Loss, Extreme",1
C0029401,C0220870,Directed,C0029401_C0220870,Edge from Osteitis Deformans to Lightheadedness,1
C0029401,C0458257,Directed,C0029401_C0458257,"Edge from Osteitis Deformans to Pain, Splitting",1
C0029401,C0278114,Directed,C0029401_C0278114,"Edge from Osteitis Deformans to Paraplegia, Cerebral",1
C0029401,C0018784,Directed,C0029401_C0018784,Edge from Osteitis Deformans to Sensorineural Hearing Loss (disorder),1
C0029401,C0751557,Directed,C0029401_C0751557,"Edge from Osteitis Deformans to Tinnitus, Tensor Palatini Induced",1
C0029401,C0750949,Directed,C0029401_C0750949,Edge from Osteitis Deformans to Vertebrogenic Pain Syndrome,1
C0029405,C0015469,Directed,C0029405_C0015469,Edge from Osteitis Fibrosa Cystica to Facial paralysis,1
C0029405,C0332712,Directed,C0029405_C0332712,"Edge from Osteitis Fibrosa Cystica to Fracture, spiral",1
C0029405,C0086395,Directed,C0029405_C0086395,"Edge from Osteitis Fibrosa Cystica to Hearing Loss, Extreme",1
C0029405,C3495874,Directed,C0029405_C3495874,Edge from Osteitis Fibrosa Cystica to Nonepileptic Seizures,1
C0029405,C0029166,Directed,C0029405_C0029166,Edge from Osteitis Fibrosa Cystica to Oral Manifestations,1
C0029405,C0458257,Directed,C0029405_C0458257,"Edge from Osteitis Fibrosa Cystica to Pain, Splitting",1
C0029405,C0278118,Directed,C0029405_C0278118,"Edge from Osteitis Fibrosa Cystica to Paraparesis, Cerebral",1
C0029405,C0278114,Directed,C0029405_C0278114,"Edge from Osteitis Fibrosa Cystica to Paraplegia, Cerebral",1
C0029405,C0032617,Directed,C0029405_C0032617,Edge from Osteitis Fibrosa Cystica to Polyuria,1
C0029405,C0277850,Directed,C0029405_C0277850,"Edge from Osteitis Fibrosa Cystica to Reflex, Pendular",1
C0029405,C0037285,Directed,C0029405_C0037285,Edge from Osteitis Fibrosa Cystica to Skin Manifestations,1
C0029410,C0003862,Directed,C0029410_C0003862,Edge from Osteoarthritis of hip to Arthralgia,1
C0029410,C0231694,Directed,C0029410_C0231694,"Edge from Osteoarthritis of hip to Gait, Festinating",1
C0029410,C1565249,Directed,C0029410_C1565249,Edge from Osteoarthritis of hip to Mobility Limitation,1
C0029410,C0151786,Directed,C0029410_C0151786,Edge from Osteoarthritis of hip to Muscle Weakness,1
C0029410,C0026846,Directed,C0029410_C0026846,Edge from Osteoarthritis of hip to Muscular Atrophy,1
C0029410,C0028754,Directed,C0029410_C0028754,Edge from Osteoarthritis of hip to Obesity,1
C0029410,C0030201,Directed,C0029410_C0030201,"Edge from Osteoarthritis of hip to Pain, Postoperative",1
C0029410,C0458257,Directed,C0029410_C0458257,"Edge from Osteoarthritis of hip to Pain, Splitting",1
C0029410,C0751648,Directed,C0029410_C0751648,Edge from Osteoarthritis of hip to Recurrent Low Back Pain,1
C0029410,C1262477,Directed,C0029410_C1262477,Edge from Osteoarthritis of hip to Weight Loss,1
C0409959,C0458247,Directed,C0409959_C0458247,"Edge from Osteoarthritis, Knee to Allodynia",1
C0409959,C0003862,Directed,C0409959_C0003862,"Edge from Osteoarthritis, Knee to Arthralgia",1
C0409959,C0013604,Directed,C0409959_C0013604,"Edge from Osteoarthritis, Knee to Edema",1
C0409959,C1565249,Directed,C0409959_C1565249,"Edge from Osteoarthritis, Knee to Mobility Limitation",1
C0409959,C0151786,Directed,C0409959_C0151786,"Edge from Osteoarthritis, Knee to Muscle Weakness",1
C0409959,C0028754,Directed,C0409959_C0028754,"Edge from Osteoarthritis, Knee to Obesity",1
C0409959,C0497406,Directed,C0409959_C0497406,"Edge from Osteoarthritis, Knee to Overweight",1
C0409959,C0458257,Directed,C0409959_C0458257,"Edge from Osteoarthritis, Knee to Pain, Splitting",1
C0409959,C0751648,Directed,C0409959_C0751648,"Edge from Osteoarthritis, Knee to Recurrent Low Back Pain",1
C0409959,C1262477,Directed,C0409959_C1262477,"Edge from Osteoarthritis, Knee to Weight Loss",1
C0029412,C0003862,Directed,C0029412_C0003862,"Edge from Osteoarthropathy, Secondary Hypertrophic to Arthralgia",1
C0029412,C0010520,Directed,C0029412_C0010520,"Edge from Osteoarthropathy, Secondary Hypertrophic to Cyanosis",1
C0029412,C0013604,Directed,C0029412_C0013604,"Edge from Osteoarthropathy, Secondary Hypertrophic to Edema",1
C0029412,C0392550,Directed,C0029412_C0392550,"Edge from Osteoarthropathy, Secondary Hypertrophic to Hemiplegia, Infantile",1
C0029412,C0019079,Directed,C0029412_C0019079,"Edge from Osteoarthropathy, Secondary Hypertrophic to Hemoptysis",1
C0029412,C0751203,Directed,C0029412_C0751203,"Edge from Osteoarthropathy, Secondary Hypertrophic to Horner Syndrome, Acquired",1
C0029412,C0021775,Directed,C0029412_C0021775,"Edge from Osteoarthropathy, Secondary Hypertrophic to Intermittent Claudication",1
C0029412,C0026846,Directed,C0029412_C0026846,"Edge from Osteoarthropathy, Secondary Hypertrophic to Muscular Atrophy",1
C0029412,C0085619,Directed,C0029412_C0085619,"Edge from Osteoarthropathy, Secondary Hypertrophic to Orthopnea",1
C0029412,C0458257,Directed,C0029412_C0458257,"Edge from Osteoarthropathy, Secondary Hypertrophic to Pain, Splitting",1
C0086743,C0003862,Directed,C0086743_C0003862,Edge from Osteoarthrosis Deformans to Arthralgia,2
C0086743,C0013395,Directed,C0086743_C0013395,Edge from Osteoarthrosis Deformans to Dyspepsia,1
C0086743,C0013604,Directed,C0086743_C0013604,Edge from Osteoarthrosis Deformans to Edema,1
C0086743,C0751135,Directed,C0086743_C0751135,Edge from Osteoarthrosis Deformans to Neuralgic Facial Pain,1
C0086743,C0028754,Directed,C0086743_C0028754,Edge from Osteoarthrosis Deformans to Obesity,1
C0086743,C0458257,Directed,C0086743_C0458257,"Edge from Osteoarthrosis Deformans to Pain, Splitting",1
C0086743,C0751648,Directed,C0086743_C0751648,Edge from Osteoarthrosis Deformans to Recurrent Low Back Pain,1
C0086743,C0037011,Directed,C0086743_C0037011,Edge from Osteoarthrosis Deformans to Shoulder Pain,1
C0086743,C0750949,Directed,C0086743_C0750949,Edge from Osteoarthrosis Deformans to Vertebrogenic Pain Syndrome,1
C0086743,C1262477,Directed,C0086743_C1262477,Edge from Osteoarthrosis Deformans to Weight Loss,1
C0029417,C0003862,Directed,C0029417_C0003862,Edge from Osteoblastoma to Arthralgia,1
